seed,world,view,idx,hazard,fam,n_floor,n_tau,max_conf,any_box,hit_wedge,center_wedge,hit_full,cell_hit,n_claimed,n_gt_cells
43,gz_drop2_ctrl,preset_h0.3_d10,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.3_d2,000,0,negobs,3,0,0.09083,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.3_d2,001,0,negobs,3,0,0.09083,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.3_d2,002,0,negobs,3,0,0.09083,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.3_d5,000,0,negobs,2,0,0.06831,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.3_d5,001,0,negobs,2,0,0.06831,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.3_d5,002,0,negobs,2,0,0.06831,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.9_d10,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.9_d10,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.9_d10,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.9_d2,000,0,negobs,3,0,0.08149,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.9_d2,001,0,negobs,3,0,0.08149,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.9_d2,002,0,negobs,3,0,0.08149,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.9_d5,000,0,negobs,2,0,0.07526,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.9_d5,001,0,negobs,2,0,0.07526,0,0,0,0,0,0,0
43,gz_drop2_ctrl,preset_h0.9_d5,002,0,negobs,2,0,0.07526,0,0,0,0,0,0,0
43,gz_drop2_ctrl,rs_h0.125_d2,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop2_ctrl,rs_h0.125_d2,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop2_ctrl,rs_h0.125_d2,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop2_ctrl,rs_h0.125_d5,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop2_ctrl,rs_h0.125_d5,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop2_ctrl,rs_h0.125_d5,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3,extra_h0.3_d1.2,000,1,negobs,0,0,0.0,0,0,0,0,0,0,10
43,gz_drop3,extra_h0.3_d1.2,001,1,negobs,0,0,0.0,0,0,0,0,0,0,10
43,gz_drop3,extra_h0.3_d1.2,002,1,negobs,0,0,0.0,0,0,0,0,0,0,10
43,gz_drop3,preset_h0.3_d10,000,1,negobs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop3,preset_h0.3_d10,001,1,negobs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop3,preset_h0.3_d10,002,1,negobs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop3,preset_h0.3_d2,000,1,negobs,0,0,0.0,0,0,0,0,0,0,8
43,gz_drop3,preset_h0.3_d2,001,1,negobs,0,0,0.0,0,0,0,0,0,0,8
43,gz_drop3,preset_h0.3_d2,002,1,negobs,0,0,0.0,0,0,0,0,0,0,8
43,gz_drop3,preset_h0.3_d5,000,1,negobs,1,0,0.05622,0,0,0,0,0,0,6
43,gz_drop3,preset_h0.3_d5,001,1,negobs,1,0,0.05622,0,0,0,0,0,0,6
43,gz_drop3,preset_h0.3_d5,002,1,negobs,1,0,0.05622,0,0,0,0,0,0,6
43,gz_drop3,preset_h0.9_d10,000,1,negobs,1,0,0.1172,0,0,0,0,0,0,1
43,gz_drop3,preset_h0.9_d10,001,1,negobs,1,0,0.1172,0,0,0,0,0,0,1
43,gz_drop3,preset_h0.9_d10,002,1,negobs,1,0,0.1172,0,0,0,0,0,0,1
43,gz_drop3,preset_h0.9_d2,000,1,negobs,16,1,0.63228,1,1,1,1,0,1,8
43,gz_drop3,preset_h0.9_d2,001,1,negobs,16,1,0.63228,1,1,1,1,0,1,8
43,gz_drop3,preset_h0.9_d2,002,1,negobs,16,1,0.63228,1,1,1,1,0,1,8
43,gz_drop3,preset_h0.9_d5,000,1,negobs,2,0,0.12104,0,0,0,0,0,0,6
43,gz_drop3,preset_h0.9_d5,001,1,negobs,2,0,0.12104,0,0,0,0,0,0,6
43,gz_drop3,preset_h0.9_d5,002,1,negobs,2,0,0.12104,0,0,0,0,0,0,6
43,gz_drop3,rs_h0.125_d2,000,1,rs,0,0,0.0,0,0,0,0,0,0,8
43,gz_drop3,rs_h0.125_d2,001,1,rs,0,0,0.0,0,0,0,0,0,0,8
43,gz_drop3,rs_h0.125_d2,002,1,rs,0,0,0.0,0,0,0,0,0,0,8
43,gz_drop3,rs_h0.125_d5,000,1,rs,0,0,0.0,0,0,0,0,0,0,6
43,gz_drop3,rs_h0.125_d5,001,1,rs,0,0,0.0,0,0,0,0,0,0,6
43,gz_drop3,rs_h0.125_d5,002,1,rs,0,0,0.0,0,0,0,0,0,0,6
43,gz_drop3_ctrl,extra_h0.3_d1.2,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,extra_h0.3_d1.2,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,extra_h0.3_d1.2,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.3_d10,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.3_d10,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.3_d10,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.3_d2,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.3_d2,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.3_d2,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.3_d5,000,0,negobs,1,0,0.05789,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.3_d5,001,0,negobs,1,0,0.05789,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.3_d5,002,0,negobs,1,0,0.05789,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.9_d10,000,0,negobs,1,0,0.1267,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.9_d10,001,0,negobs,1,0,0.1267,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.9_d10,002,0,negobs,1,0,0.1267,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.9_d2,000,0,negobs,16,1,0.63187,1,0,0,0,0,1,0
43,gz_drop3_ctrl,preset_h0.9_d2,001,0,negobs,16,1,0.63187,1,0,0,0,0,1,0
43,gz_drop3_ctrl,preset_h0.9_d2,002,0,negobs,16,1,0.63187,1,0,0,0,0,1,0
43,gz_drop3_ctrl,preset_h0.9_d5,000,0,negobs,2,0,0.11665,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.9_d5,001,0,negobs,2,0,0.11665,0,0,0,0,0,0,0
43,gz_drop3_ctrl,preset_h0.9_d5,002,0,negobs,2,0,0.11665,0,0,0,0,0,0,0
43,gz_drop3_ctrl,rs_h0.125_d2,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,rs_h0.125_d2,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,rs_h0.125_d2,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,rs_h0.125_d5,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,rs_h0.125_d5,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop3_ctrl,rs_h0.125_d5,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4,extra_h0.3_d1.2,000,1,negobs,1,0,0.06645,0,0,0,0,0,0,5
43,gz_drop4,extra_h0.3_d1.2,001,1,negobs,1,0,0.06645,0,0,0,0,0,0,5
43,gz_drop4,extra_h0.3_d1.2,002,1,negobs,1,0,0.06645,0,0,0,0,0,0,5
43,gz_drop4,preset_h0.3_d10,000,1,negobs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop4,preset_h0.3_d10,001,1,negobs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop4,preset_h0.3_d10,002,1,negobs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop4,preset_h0.3_d2,000,1,negobs,5,0,0.07937,0,0,0,0,0,0,3
43,gz_drop4,preset_h0.3_d2,001,1,negobs,5,0,0.07937,0,0,0,0,0,0,3
43,gz_drop4,preset_h0.3_d2,002,1,negobs,5,0,0.07937,0,0,0,0,0,0,3
43,gz_drop4,preset_h0.3_d5,000,1,negobs,1,0,0.0529,0,0,0,0,0,0,1
43,gz_drop4,preset_h0.3_d5,001,1,negobs,1,0,0.0529,0,0,0,0,0,0,1
43,gz_drop4,preset_h0.3_d5,002,1,negobs,1,0,0.0529,0,0,0,0,0,0,1
43,gz_drop4,preset_h0.9_d10,000,1,negobs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop4,preset_h0.9_d10,001,1,negobs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop4,preset_h0.9_d10,002,1,negobs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop4,preset_h0.9_d2,000,1,negobs,1,0,0.10572,0,0,0,0,0,0,3
43,gz_drop4,preset_h0.9_d2,001,1,negobs,1,0,0.10572,0,0,0,0,0,0,3
43,gz_drop4,preset_h0.9_d2,002,1,negobs,1,0,0.10572,0,0,0,0,0,0,3
43,gz_drop4,preset_h0.9_d5,000,1,negobs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop4,preset_h0.9_d5,001,1,negobs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop4,preset_h0.9_d5,002,1,negobs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop4,rs_h0.125_d2,000,1,rs,0,0,0.0,0,0,0,0,0,0,3
43,gz_drop4,rs_h0.125_d2,001,1,rs,0,0,0.0,0,0,0,0,0,0,3
43,gz_drop4,rs_h0.125_d2,002,1,rs,0,0,0.0,0,0,0,0,0,0,3
43,gz_drop4,rs_h0.125_d5,000,1,rs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop4,rs_h0.125_d5,001,1,rs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop4,rs_h0.125_d5,002,1,rs,0,0,0.0,0,0,0,0,0,0,1
43,gz_drop4_ctrl,extra_h0.3_d1.2,000,0,negobs,5,0,0.10024,0,0,0,0,0,0,0
43,gz_drop4_ctrl,extra_h0.3_d1.2,001,0,negobs,5,0,0.10024,0,0,0,0,0,0,0
43,gz_drop4_ctrl,extra_h0.3_d1.2,002,0,negobs,5,0,0.10024,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.3_d10,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.3_d10,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.3_d10,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.3_d2,000,0,negobs,5,0,0.08376,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.3_d2,001,0,negobs,5,0,0.08376,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.3_d2,002,0,negobs,5,0,0.08376,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.3_d5,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.3_d5,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.3_d5,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.9_d10,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.9_d10,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.9_d10,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.9_d2,000,0,negobs,1,0,0.13661,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.9_d2,001,0,negobs,1,0,0.13661,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.9_d2,002,0,negobs,1,0,0.13661,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.9_d5,000,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.9_d5,001,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,preset_h0.9_d5,002,0,negobs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,rs_h0.125_d2,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,rs_h0.125_d2,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,rs_h0.125_d2,002,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,rs_h0.125_d5,000,0,rs,0,0,0.0,0,0,0,0,0,0,0
43,gz_drop4_ctrl,rs_h0.125_d5,001,0,rs,0,0,0.0,0,0,0,0,0,0,0
