scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
scene05,L5__s20260821__0003.png::boost_e2,V,True,,9,0.927034,0.092537,0.834497,0.927034,0.092537,0.834497,nan,nan,nan,nan,nan,nan,0.141451,0.002775,0.138676,0.927034,0.092537,0.834497
scene05,L5__s20260821__0004.png::boost_e2,V,True,,15,0.974684,0.011226,0.963458,0.974684,0.011226,0.963458,nan,nan,nan,0.427618,5.5e-05,0.42756299999999997,0.853071,0.000182,0.852889,0.974684,0.011226,0.963458
scene05,L5__s20260821__0005.png::boost_e2,V,True,,14,0.738217,0.043396,0.694821,0.738217,0.043396,0.694821,nan,nan,nan,0.008066,1.3e-05,0.008053,0.059572,3.1e-05,0.059541,0.738217,0.043396,0.694821
scene05,L5__s20260821__0006.png::boost_e2,V,True,,14,0.988337,0.008952,0.9793850000000001,0.988337,0.008952,0.9793850000000001,nan,nan,nan,0.074926,7e-06,0.07491900000000001,0.620907,0.000147,0.62076,0.988337,0.008952,0.9793850000000001
scene05,L5__s20260821__0007.png::boost_e2,V,True,,15,0.995323,0.002341,0.9929819999999999,0.995323,0.002341,0.9929819999999999,nan,nan,nan,0.491203,7e-06,0.491196,0.951629,1.9e-05,0.95161,0.995323,0.002341,0.9929819999999999
scene05,L7__s20260819__0000.png,V,True,,20,0.978245,0.00578,0.972465,0.978245,0.00578,0.972465,0.147105,6.3e-05,0.147042,0.978245,9.4e-05,0.978151,0.9139,1.2e-05,0.913888,0.927212,0.00578,0.921432
scene05,L7__s20260819__0001.png,V,True,,4,0.977398,0.262766,0.7146319999999999,0.977398,0.262766,0.7146319999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.977398,0.262766,0.7146319999999999
scene05,L7__s20260819__0002.png,V,True,,5,0.986871,0.825004,0.1618670000000001,0.986871,0.825004,0.1618670000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.986871,0.825004,0.1618670000000001
scene05,L7__s20260819__0003.png,V,True,,15,0.996612,0.015023,0.981589,0.996612,0.015023,0.981589,nan,nan,nan,0.963437,1.2e-05,0.963425,0.996612,5e-05,0.9965620000000001,0.994869,0.015023,0.979846
scene05,L7__s20260819__0004.png,V,True,,20,0.583356,0.000928,0.582428,0.583356,0.000928,0.582428,0.154594,1e-06,0.154593,0.525109,0.0,0.525109,0.583356,1e-06,0.583355,0.273619,0.000928,0.272691
scene05,L7__s20260819__0005.png,V,True,,20,0.670705,0.059167,0.611538,0.670705,0.059167,0.611538,0.582833,1.5e-05,0.5828180000000001,0.670705,1e-05,0.670695,0.154576,6e-06,0.15456999999999999,0.532307,0.059167,0.47314
scene05,L7__s20260819__0006.png,V,True,,15,0.947873,0.548042,0.39983099999999994,0.947873,0.548042,0.39983099999999994,nan,nan,nan,0.906085,0.0,0.906085,0.486161,1e-06,0.48616000000000004,0.947873,0.548042,0.39983099999999994
scene05,L7__s20260819__0007.png,V,True,,15,0.876205,0.139882,0.7363230000000001,0.876205,0.139882,0.7363230000000001,nan,nan,nan,0.876205,0.0,0.876205,0.706796,1e-06,0.706795,0.643382,0.139882,0.5035000000000001
scene05,L7__s20260820__0000.png::boost_e,V,True,,10,0.991606,0.006195,0.985411,0.991606,0.006195,0.985411,nan,nan,nan,nan,nan,nan,0.991606,1.6e-05,0.99159,0.988524,0.006195,0.982329
scene05,L7__s20260820__0001.png::boost_e,V,True,,5,0.994024,0.614166,0.37985800000000003,0.994024,0.614166,0.37985800000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.994024,0.614166,0.37985800000000003
scene05,L7__s20260820__0002.png::boost_e,V,True,,9,0.996925,0.355371,0.641554,0.996925,0.355371,0.641554,nan,nan,nan,nan,nan,nan,0.916191,0.000565,0.9156259999999999,0.996925,0.355371,0.641554
scene05,L7__s20260820__0003.png::boost_e,V,True,,13,0.998739,0.316811,0.6819280000000001,0.998739,0.316811,0.6819280000000001,nan,nan,nan,0.925918,0.0,0.925918,0.990061,2e-06,0.990059,0.998739,0.316811,0.6819280000000001
scene05,L7__s20260820__0004.png::boost_e,V,True,,13,0.992476,0.054193,0.938283,0.992476,0.054193,0.938283,nan,nan,nan,0.50982,2.6e-05,0.5097940000000001,0.86757,0.000103,0.867467,0.992476,0.054193,0.938283
scene05,L7__s20260820__0005.png::boost_e,V,True,,12,0.996491,0.057855,0.938636,0.996491,0.057855,0.938636,nan,nan,nan,0.624055,0.0,0.624055,0.947195,7e-06,0.947188,0.996491,0.057855,0.938636
scene05,L7__s20260820__0006.png::boost_e,V,True,,5,0.986242,0.333008,0.6532339999999999,0.986242,0.333008,0.6532339999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.986242,0.333008,0.6532339999999999
scene05,L7__s20260820__0007.png::boost_e,V,True,,10,0.998251,0.009806,0.988445,0.998251,0.009806,0.988445,nan,nan,nan,nan,nan,nan,0.904186,0.0,0.904186,0.998251,0.009806,0.988445
scene05,L7__s20260821__0000.png::boost_e2,V,True,,9,0.982281,0.091114,0.8911669999999999,0.982281,0.091114,0.8911669999999999,nan,nan,nan,nan,nan,nan,0.704132,0.000926,0.703206,0.982281,0.091114,0.8911669999999999
