scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
scene05,L7__s20260820__0003.png::boost_e,V,True,,24,0.931271,0.001682,0.929589,0.931271,0.001682,0.929589,nan,nan,nan,0.37729,1e-06,0.37728900000000004,0.931271,1.6e-05,0.9312549999999999,0.78517,0.001682,0.7834880000000001
scene05,L7__s20260820__0004.png::boost_e,V,True,,24,0.661906,0.001572,0.660334,0.661906,0.001572,0.660334,nan,nan,nan,0.059676,1e-06,0.059675,0.661906,0.000166,0.66174,0.509494,0.001572,0.507922
scene05,L7__s20260820__0005.png::boost_e,V,True,,24,0.903782,0.001757,0.902025,0.903782,0.001757,0.902025,nan,nan,nan,0.164109,1e-06,0.164108,0.903782,0.000136,0.903646,0.794677,0.001757,0.79292
scene05,L7__s20260820__0006.png::boost_e,V,True,,9,0.314098,0.007072,0.30702599999999997,0.314098,0.007072,0.30702599999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.314098,0.007072,0.30702599999999997
scene05,L7__s20260820__0007.png::boost_e,V,True,,19,0.665798,0.000725,0.665073,0.665798,0.000725,0.665073,nan,nan,nan,nan,nan,nan,0.665798,3.7e-05,0.665761,0.487546,0.000725,0.486821
scene05,L7__s20260821__0000.png::boost_e2,V,True,,18,0.267605,0.000573,0.267032,0.267605,0.000573,0.267032,nan,nan,nan,nan,nan,nan,0.267605,0.000424,0.267181,0.244489,0.000573,0.24391600000000002
scene05,L7__s20260821__0001.png::boost_e2,V,True,,17,0.538277,0.006274,0.532003,0.538277,0.006274,0.532003,nan,nan,nan,nan,nan,nan,0.464769,0.006088,0.458681,0.538277,0.006274,0.532003
scene05,L7__s20260821__0002.png::boost_e2,V,True,,26,0.693239,0.077722,0.6155170000000001,0.693239,0.081322,0.611917,nan,nan,nan,0.691941,0.077722,0.6142190000000001,0.459238,0.026486,0.43275199999999997,0.693239,0.0091,0.684139
scene05,L7__s20260821__0003.png::boost_e2,V,True,,15,0.023436,0.001381,0.022054999999999998,0.023436,0.001381,0.022054999999999998,nan,nan,nan,nan,nan,nan,0.00093,0.000354,0.0005760000000000001,0.023436,0.001381,0.022054999999999998
scene05,L7__s20260821__0004.png::boost_e2,V,True,,30,0.552896,0.015674,0.5372220000000001,0.552896,0.015674,0.5372220000000001,nan,nan,nan,0.282849,0.000597,0.282252,0.552896,0.009468,0.543428,0.420198,0.015674,0.404524
scene05,L7__s20260821__0005.png::boost_e2,V,True,,28,0.761364,0.013817,0.7475470000000001,0.761364,0.013817,0.7475470000000001,nan,nan,nan,0.117276,0.000184,0.117092,0.761364,0.013817,0.7475470000000001,0.681437,0.011008,0.6704289999999999
scene05,L7__s20260821__0006.png::boost_e2,V,True,,27,0.623714,0.000888,0.622826,0.623714,0.000888,0.622826,nan,nan,nan,0.104632,9e-06,0.10462300000000001,0.623714,0.00053,0.623184,0.38245,0.000888,0.381562
scene05,L7__s20260821__0007.png::boost_e2,V,True,,29,0.547548,0.000858,0.54669,0.547548,0.000858,0.54669,nan,nan,nan,0.063467,5e-06,0.06346199999999999,0.547548,0.000511,0.547037,0.423163,0.000858,0.422305
scene07,L0__s20260819__0000.png,V,False,ground_z,11,0.864017,0.072056,0.791961,0.864017,0.072056,0.791961,nan,nan,nan,nan,nan,nan,0.738843,0.000922,0.737921,0.864017,0.072056,0.791961
scene07,L0__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,0.862206,0.277374,0.584832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260819__0002.png,V,False,ground_z,7,0.688533,0.017856,0.670677,0.830689,0.017856,0.812833,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.688533,0.017856,0.670677
scene07,L0__s20260819__0003.png,V,True,,18,0.962193,0.114634,0.847559,0.962193,0.114634,0.847559,nan,nan,nan,0.924647,0.000271,0.924376,0.899326,0.000972,0.898354,0.962193,0.114634,0.847559
scene07,L0__s20260819__0004.png,V,False,ground_z,10,0.821961,0.049546,0.7724150000000001,0.821961,0.063385,0.758576,nan,nan,nan,nan,nan,nan,0.54104,0.001226,0.539814,0.821961,0.049546,0.7724150000000001
scene07,L0__s20260819__0005.png,V,False,ground_z,11,0.678009,0.108621,0.569388,0.786034,0.108621,0.677413,nan,nan,nan,nan,nan,nan,0.678009,0.000928,0.6770809999999999,0.522467,0.108621,0.41384600000000005
scene07,L0__s20260819__0006.png,V,True,,18,0.87818,0.012275,0.8659049999999999,0.935845,0.020916,0.914929,nan,nan,nan,0.492847,5.8e-05,0.492789,0.87818,0.00543,0.8727499999999999,0.681468,0.012275,0.6691929999999999
scene07,L0__s20260819__0007.png,V,False,ground_z,11,0.869646,0.049604,0.820042,0.869646,0.064154,0.805492,nan,nan,nan,nan,nan,nan,0.701723,0.00094,0.7007829999999999,0.869646,0.049604,0.820042
scene07,L0__s20260820__0000.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.951431,0.053146,0.898285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0001.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.957808,0.028951,0.928857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0002.png::boost_e,none_in_fov,False,ground_z,0,nan,nan,nan,0.726714,0.174755,0.551959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0003.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.996696,0.056886,0.93981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
