scene,module,group,round,render_start,render_end,prefix_mismatch,arm,arm_source,hazard,arm_config,split,frames_png,depth,seg,heightmap,hm_meta,variation,scene_last_code,scene_last_code_time,consistency,route_ab_usable,seg_complete
sceneH6,scenes/main/sceneH6_berm_levee2.py,_archive/v3_scene_build,260823_v3p5_h67probe_C,2026-08-23 16:55,2026-08-23 16:58,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",val,8,8,8,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,_archive/v3_scene_build,260823_v3p5_h67rev_A,2026-08-23 17:03,2026-08-23 17:05,,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,8,8,8,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,_archive/_delete_candidates,260823_v3p5_h67regsmoke_A,2026-08-24 00:26,2026-08-24 00:28,Y,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,1,1,1,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,_archive/v3_scene_build,260823_v3p5_h67reg_A,2026-08-24 01:41,2026-08-24 01:49,Y,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,8,8,8,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,_archive/v3_scene_build,260823_v3p5_h67reg_C,2026-08-24 01:44,2026-08-24 01:52,Y,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",val,8,8,8,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,_archive/_delete_candidates,260824_v3w2_h67smoke_A,2026-08-24 04:59,2026-08-24 05:00,,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,1,1,1,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,v3_library,260824_v3w2_h67base_A,2026-08-24 05:02,2026-08-24 05:27,,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,v3_library,260824_v3w2_h67base_C,2026-08-24 05:05,2026-08-24 05:30,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",val,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,v3_library,260824_v3w2_h67base_B,2026-08-24 05:08,2026-08-24 05:32,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",val,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,v3_library,260824_v3w2_h67base_D,2026-08-24 05:09,2026-08-24 05:33,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",val,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,v3_library,260824_v3w2_h67h_A,2026-08-24 05:11,2026-08-24 05:36,,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,v3_library,260824_v3w2_h67h_C,2026-08-24 05:13,2026-08-24 05:38,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",val,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,v3_library,260824_v3w2_h67h_B,2026-08-24 05:16,2026-08-24 05:40,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",val,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,v3_library,260824_v3w2_h67h_D,2026-08-24 05:17,2026-08-24 05:42,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",val,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,v3_library,260824_v3w2_h67h2_A,2026-08-24 05:18,2026-08-24 05:20,,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,v3_library,260824_v3w2_h67h2_C,2026-08-24 05:20,2026-08-24 05:22,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",val,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,v3_library,260824_v3w2_h67h2_B,2026-08-24 05:23,2026-08-24 05:24,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",val,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH6,scenes/main/sceneH6_berm_levee2.py,v3_library,260824_v3w2_h67h2_D,2026-08-24 05:24,2026-08-24 05:25,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",val,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,_archive/_delete_candidates,260823_v3p5_h67smoke_A,2026-08-23 16:47,2026-08-23 16:51,,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,1,1,1,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,_archive/v3_scene_build,260823_v3p5_h67probe_A,2026-08-23 16:53,2026-08-23 16:57,,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,8,8,8,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,_archive/v3_scene_build,260823_v3p5_h67probe_C,2026-08-23 16:55,2026-08-23 16:58,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",val,8,8,8,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,_archive/v3_scene_build,260823_v3p5_h67rev_A,2026-08-23 17:03,2026-08-23 17:05,,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,8,8,8,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,_archive/_delete_candidates,260823_v3p5_h67regsmoke_A,2026-08-24 00:26,2026-08-24 00:28,Y,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,1,1,1,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,_archive/v3_scene_build,260823_v3p5_h67reg_A,2026-08-24 01:41,2026-08-24 01:49,Y,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,8,8,8,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,_archive/v3_scene_build,260823_v3p5_h67reg_C,2026-08-24 01:44,2026-08-24 01:52,Y,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",val,8,8,8,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,v3_scene_build,260823_v3p5_h67reg2_A,2026-08-24 02:09,2026-08-24 02:10,Y,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,8,8,8,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,v3_scene_build,260823_v3p5_h67reg2_C,2026-08-24 02:13,2026-08-24 02:13,Y,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",val,8,8,8,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,_archive/_delete_candidates,260824_v3w2_h67smoke_A,2026-08-24 04:59,2026-08-24 05:00,,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,1,1,1,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,v3_library,260824_v3w2_h67base_A,2026-08-24 05:02,2026-08-24 05:27,,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,v3_library,260824_v3w2_h67base_C,2026-08-24 05:05,2026-08-24 05:30,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",val,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,v3_library,260824_v3w2_h67base_B,2026-08-24 05:08,2026-08-24 05:32,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_level_handrail"": false}",val,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,v3_library,260824_v3w2_h67base_D,2026-08-24 05:09,2026-08-24 05:33,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_level_handrail"": false}",val,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,v3_library,260824_v3w2_h67h_A,2026-08-24 05:11,2026-08-24 05:36,,A,round-name suffix,ON,"{""hazard_stairs"": true}",val,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,v3_library,260824_v3w2_h67h_C,2026-08-24 05:13,2026-08-24 05:38,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",val,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,v3_library,260824_v3w2_h67h_B,2026-08-24 05:16,2026-08-24 05:40,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_level_handrail"": false}",val,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH7,scenes/main/sceneH7_bend_walk2.py,v3_library,260824_v3w2_h67h_D,2026-08-24 05:17,2026-08-24 05:42,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_level_handrail"": false}",val,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,_archive/_delete_candidates,260823_v3p5_h3l1smoke_A,2026-08-23 20:54,2026-08-23 20:56,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,1,1,1,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,_archive/v3_scene_build,260823_v3p5_h3l1probe_A,2026-08-23 20:59,2026-08-23 21:16,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,_archive/v3_scene_build,260823_v3p5_h3l1probe_B,2026-08-23 21:03,2026-08-23 21:20,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,_archive/v3_scene_build,260823_v3p5_h3l1probe_C,2026-08-23 21:07,2026-08-23 21:23,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,_archive/v3_scene_build,260823_v3p5_h3l1probe_D,2026-08-23 21:12,2026-08-23 21:26,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,_archive/v3_scene_build,260823_v3p5_h3l1rev_A,2026-08-23 21:29,2026-08-23 21:56,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,_archive/v3_scene_build,260823_v3p5_h3l1rev_B,2026-08-23 21:32,2026-08-23 21:59,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,_archive/v3_scene_build,260823_v3p5_h3l1rev_C,2026-08-23 21:35,2026-08-23 22:02,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,_archive/v3_scene_build,260823_v3p5_h3l1rev_D,2026-08-23 21:40,2026-08-23 22:06,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_scene_build,260823_v3p5_h3l1near_A,2026-08-23 21:44,2026-08-23 21:50,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,4,4,4,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_scene_build,260823_v3p5_h3l1near_C,2026-08-23 21:47,2026-08-23 21:53,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,4,4,4,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,_archive/_delete_candidates,260823_v3p5_h3l1regsmoke_A,2026-08-24 00:24,2026-08-24 00:25,Y,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,1,1,1,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_scene_build,260823_v3p5_h3l1reg_A,2026-08-24 00:54,2026-08-24 01:08,Y,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_scene_build,260823_v3p5_h3l1reg_B,2026-08-24 00:58,2026-08-24 01:11,Y,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_scene_build,260823_v3p5_h3l1reg_C,2026-08-24 01:01,2026-08-24 01:13,Y,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_scene_build,260823_v3p5_h3l1reg_D,2026-08-24 01:05,2026-08-24 01:15,Y,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,16,15,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,0,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,_archive/_delete_candidates,260824_v3w3_extsmoke_A,2026-08-24 02:43,2026-08-24 02:55,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,1,1,1,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_test_ext,260824_v3w3_extbase_A,2026-08-24 02:57,2026-08-24 04:12,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_test_ext,260824_v3w3_extbase_C,2026-08-24 02:59,2026-08-24 04:14,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_test_ext,260824_v3w3_extbase_B,2026-08-24 03:04,2026-08-24 04:16,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_test_ext,260824_v3w3_extbase_D,2026-08-24 03:05,2026-08-24 04:17,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_test_ext,260824_v3w3_extlat_A,2026-08-24 03:52,2026-08-24 03:53,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_test_ext,260824_v3w3_extlat_C,2026-08-24 03:54,2026-08-24 03:55,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_test_ext,260824_v3w3_extlat_B,2026-08-24 03:55,2026-08-24 03:56,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneL1,scenes/main/sceneL1_lateral_canal.py,v3_test_ext,260824_v3w3_extlat_D,2026-08-24 03:56,2026-08-24 03:57,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneN1,scenes/batch1/sceneN1_shadow_band.py,_archive/scene_dev_2607,260730_data_mini,2026-07-30 07:38,2026-07-30 07:46,Y,?,n/a,?,,train,24,0,0,0,0,1,fb12e5f0,2026-08-14T23:29:44+09:00,정합 불일치,0,0
sceneN1,scenes/batch1/sceneN1_shadow_band.py,_archive/pilots,260815_datapilot,2026-08-15 01:33,2026-08-15 02:49,,?,n/a,?,,train,24,0,0,0,0,1,fb12e5f0,2026-08-14T23:29:44+09:00,정합,0,0
sceneN1,scenes/batch1/sceneN1_shadow_band.py,_archive/pilots,260815_datapilot_aug,2026-08-15 02:49,2026-08-15 02:51,,?,n/a,?,,train,24,0,0,0,0,0,fb12e5f0,2026-08-14T23:29:44+09:00,정합,0,0
sceneN1,scenes/batch1/sceneN1_shadow_band.py,v2_corpus,260819_main_on,2026-08-19 22:42,2026-08-23 22:37,,on,round-name suffix,ON,"{""hazard_shadow_band"": true}",train,24,24,0,1,1,1,fb12e5f0,2026-08-14T23:29:44+09:00,정합,1,0
sceneN1,scenes/batch1/sceneN1_shadow_band.py,v2_corpus,260819_main_off,2026-08-19 22:44,2026-08-20 01:31,,off,round-name suffix,OFF,"{""hazard_shadow_band"": false}",train,24,24,0,1,1,1,fb12e5f0,2026-08-14T23:29:44+09:00,정합,1,0
sceneN1,scenes/batch1/sceneN1_shadow_band.py,v3_aux,260825_v3w0_cuecls_A,2026-08-23 15:44,2026-08-23 15:59,Y,A,round-name suffix,ON,"{""hazard_shadow_band"": true}",train,4,4,0,1,1,1,fb12e5f0,2026-08-14T23:29:44+09:00,정합,1,0
sceneN1,scenes/batch1/sceneN1_shadow_band.py,v3_aux,260825_v3w0_cuecls_Bmatl,2026-08-23 16:11,2026-08-23 16:13,Y,B*,round-name suffix (cuecls),ON,"{""hazard_shadow_band"": true, ""cue_material_break"": false}",train,4,4,0,1,1,1,fb12e5f0,2026-08-14T23:29:44+09:00,정합,1,0
sceneN1,scenes/batch1/sceneN1_shadow_band.py,v3_aux,260825_v3w0_cuecls_Bdress,2026-08-23 16:14,2026-08-23 16:23,Y,B*,round-name suffix (cuecls),ON,"{""hazard_shadow_band"": true, ""cue_scene_dressing"": false}",train,4,4,0,1,1,1,fb12e5f0,2026-08-14T23:29:44+09:00,정합,1,0
