gen,run,model,seed,arm,frame_id,scene_id,tier,band_round,cell,sector,band,score,n_px,unseen,lum_ratio,line_frac,cue_px_install,cue_px_ground,cue_px_shadow,fam_deco,fam_terr,fam_light,fam_surr,fam_bnd,fam_terr_p12,fam_bnd_p12,bnd_band,bnd_sector,bnd_corner,surrogate_weak,light_50,light_70,deco_5,deco_80,prior_saturated,n_families,families,families_raw,primary,method
v2,depth_s44,depth,44,C,base/off/sceneH3/L5__s20260823__0005.png,sceneH3,off,base,C3a,C,3a,0.653818,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L5__s20260823__0005.png,sceneH3,off,base,A3b,A,3b,0.684012,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L5__s20260823__0005.png,sceneH3,off,base,B3b,B,3b,0.613729,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L5__s20260823__0005.png,sceneH3,off,base,C3b,C,3b,0.535145,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L5__s20260823__0005.png,sceneH3,off,base,E3b,E,3b,0.515534,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L5__s20260823__0007.png,sceneH3,off,base,A3a,A,3a,0.569279,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L5__s20260823__0007.png,sceneH3,off,base,B3a,B,3a,0.641542,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L5__s20260823__0007.png,sceneH3,off,base,C3a,C,3a,0.578965,10105,0,1.2122,0.0318,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0000.png,sceneH3,off,base,A3a,A,3a,0.686725,20134,0,0.9639,0.0662,609,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0000.png,sceneH3,off,base,B3a,B,3a,0.950666,5828,0,0.8852,0.0577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0000.png,sceneH3,off,base,C3a,C,3a,0.976971,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0000.png,sceneH3,off,base,D3a,D,3a,0.865729,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0000.png,sceneH3,off,base,E3a,E,3a,0.600516,3072,0,1.6111,0.1377,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0000.png,sceneH3,off,base,A3b,A,3b,0.94115,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0000.png,sceneH3,off,base,B3b,B,3b,0.949516,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0000.png,sceneH3,off,base,C3b,C,3b,0.956034,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0000.png,sceneH3,off,base,D3b,D,3b,0.97184,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0000.png,sceneH3,off,base,E3b,E,3b,0.958327,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0001.png,sceneH3,off,base,D2,D,2,0.536703,15159,0,0.4777,0.0657,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,조명형,조명형,조명형,휴리스틱
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0001.png,sceneH3,off,base,E2,E,2,0.509307,17010,0,0.5397,0.0897,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,2,조명형|경계칸형,조명형|경계칸형,조명형,기계+휴리스틱
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0001.png,sceneH3,off,base,B3a,B,3a,0.611748,5398,0,0.9956,0.0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0001.png,sceneH3,off,base,C3a,C,3a,0.660323,8939,0,0.6383,0.0319,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0001.png,sceneH3,off,base,D3a,D,3a,0.584709,158,0,1.9689,0.0823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0001.png,sceneH3,off,base,B3b,B,3b,0.516909,10771,0,1.1183,0.0781,655,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0001.png,sceneH3,off,base,C3b,C,3b,0.735411,4054,0,0.586,0.0839,346,16,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,3,장식형|지형통계형|조명형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0001.png,sceneH3,off,base,D3b,D,3b,0.533417,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0002.png,sceneH3,off,base,C3b,C,3b,0.515613,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0005.png,sceneH3,off,base,A3a,A,3a,0.570758,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0005.png,sceneH3,off,base,B3a,B,3a,0.764231,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0005.png,sceneH3,off,base,C3a,C,3a,0.653818,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0005.png,sceneH3,off,base,A3b,A,3b,0.684012,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0005.png,sceneH3,off,base,B3b,B,3b,0.613729,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0005.png,sceneH3,off,base,C3b,C,3b,0.535145,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0005.png,sceneH3,off,base,E3b,E,3b,0.515534,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0007.png,sceneH3,off,base,A3a,A,3a,0.569279,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0007.png,sceneH3,off,base,B3a,B,3a,0.641542,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,C,base/off/sceneH3/L7__s20260823__0007.png,sceneH3,off,base,C3a,C,3a,0.578965,10105,0,1.2092,0.0327,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,A,base/on/sceneH1/L0__s20260823__0003.png,sceneH1,H,base,E3b,E,3b,0.570248,4037,0,0.7059,0.0126,3911,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,3,장식형|지형통계형|경계칸형,장식형|경계칸형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L0__s20260823__0006.png,sceneH1,H,base,A2,A,2,0.69951,3593,0,0.9769,0.0345,0,526,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L0__s20260823__0006.png,sceneH1,H,base,B2,B,2,0.904446,2658,0,0.9529,0.0124,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,A,base/on/sceneH1/L0__s20260823__0006.png,sceneH1,H,base,C2,C,2,0.866731,2376,0,0.9529,0.0004,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,A,base/on/sceneH1/L0__s20260823__0006.png,sceneH1,H,base,D2,D,2,0.891683,2558,0,0.9566,0.0012,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,A,base/on/sceneH1/L0__s20260823__0006.png,sceneH1,H,base,E2,E,2,0.861799,3387,0,0.9754,0.0021,0,413,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L0__s20260823__0006.png,sceneH1,H,base,A3a,A,3a,0.879107,333,0,1.1629,0.006,333,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L0__s20260823__0006.png,sceneH1,H,base,B3a,B,3a,0.962137,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L0__s20260823__0006.png,sceneH1,H,base,C3a,C,3a,0.959515,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L0__s20260823__0006.png,sceneH1,H,base,D3a,D,3a,0.793416,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L0__s20260823__0006.png,sceneH1,H,base,E3a,E,3a,0.674371,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L5__s20260823__0003.png,sceneH1,H,base,E3b,E,3b,0.570248,4037,0,1.0123,0.0545,3911,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,3,장식형|지형통계형|경계칸형,장식형|경계칸형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L5__s20260823__0006.png,sceneH1,H,base,A2,A,2,0.69951,3593,0,1.0875,0.0267,0,526,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L5__s20260823__0006.png,sceneH1,H,base,B2,B,2,0.904446,2658,0,1.0808,0.0241,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,A,base/on/sceneH1/L5__s20260823__0006.png,sceneH1,H,base,C2,C,2,0.866731,2376,0,1.0578,0.0332,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,A,base/on/sceneH1/L5__s20260823__0006.png,sceneH1,H,base,D2,D,2,0.891683,2558,0,1.0814,0.0117,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,A,base/on/sceneH1/L5__s20260823__0006.png,sceneH1,H,base,E2,E,2,0.861799,3387,0,1.0961,0.0266,0,413,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L5__s20260823__0006.png,sceneH1,H,base,A3a,A,3a,0.879107,333,0,2.4006,0.006,333,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L5__s20260823__0006.png,sceneH1,H,base,B3a,B,3a,0.962137,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L5__s20260823__0006.png,sceneH1,H,base,C3a,C,3a,0.959515,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L5__s20260823__0006.png,sceneH1,H,base,D3a,D,3a,0.793416,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L5__s20260823__0006.png,sceneH1,H,base,E3a,E,3a,0.674371,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L7__s20260823__0003.png,sceneH1,H,base,E3b,E,3b,0.570248,4037,0,0.9776,0.0671,3911,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,3,장식형|지형통계형|경계칸형,장식형|경계칸형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L7__s20260823__0006.png,sceneH1,H,base,A2,A,2,0.69951,3593,0,1.0412,0.0253,0,526,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L7__s20260823__0006.png,sceneH1,H,base,B2,B,2,0.904446,2658,0,0.8504,0.026,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,A,base/on/sceneH1/L7__s20260823__0006.png,sceneH1,H,base,C2,C,2,0.866731,2376,0,0.6836,0.0341,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,A,base/on/sceneH1/L7__s20260823__0006.png,sceneH1,H,base,D2,D,2,0.891683,2558,0,0.6628,0.0231,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,A,base/on/sceneH1/L7__s20260823__0006.png,sceneH1,H,base,E2,E,2,0.861799,3387,0,0.67,0.0272,0,413,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L7__s20260823__0006.png,sceneH1,H,base,A3a,A,3a,0.879107,333,0,1.4998,0.003,333,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L7__s20260823__0006.png,sceneH1,H,base,B3a,B,3a,0.962137,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L7__s20260823__0006.png,sceneH1,H,base,C3a,C,3a,0.959515,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L7__s20260823__0006.png,sceneH1,H,base,D3a,D,3a,0.793416,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH1/L7__s20260823__0006.png,sceneH1,H,base,E3a,E,3a,0.674371,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L0__s20260823__0001.png,sceneH2,V,base,B1,B,1,0.833132,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L0__s20260823__0001.png,sceneH2,V,base,C1,C,1,0.661087,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L0__s20260823__0001.png,sceneH2,V,base,D1,D,1,0.531549,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L0__s20260823__0001.png,sceneH2,V,base,E1,E,1,0.67033,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L0__s20260823__0003.png,sceneH2,V,base,B1,B,1,0.749317,11771,0,1.0481,0.0372,2418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L0__s20260823__0003.png,sceneH2,V,base,C1,C,1,0.525081,11328,0,1.0506,0.0418,2289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L5__s20260823__0001.png,sceneH2,V,base,B1,B,1,0.833132,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L5__s20260823__0001.png,sceneH2,V,base,C1,C,1,0.661087,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L5__s20260823__0001.png,sceneH2,V,base,D1,D,1,0.531549,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L5__s20260823__0001.png,sceneH2,V,base,E1,E,1,0.67033,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L5__s20260823__0003.png,sceneH2,V,base,B1,B,1,0.749317,11771,0,1.0331,0.0394,2418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L5__s20260823__0003.png,sceneH2,V,base,C1,C,1,0.525081,11328,0,1.087,0.0351,2289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L7__s20260823__0001.png,sceneH2,V,base,B1,B,1,0.833132,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L7__s20260823__0001.png,sceneH2,V,base,C1,C,1,0.661087,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L7__s20260823__0001.png,sceneH2,V,base,D1,D,1,0.531549,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L7__s20260823__0001.png,sceneH2,V,base,E1,E,1,0.67033,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L7__s20260823__0003.png,sceneH2,V,base,B1,B,1,0.749317,11771,0,0.6048,0.0295,2418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,장식형,장식형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH2/L7__s20260823__0003.png,sceneH2,V,base,C1,C,1,0.525081,11328,0,0.6064,0.027,2289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,장식형,장식형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,A3a,A,3a,0.685948,20134,0,1.0651,0.1086,609,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,B3a,B,3a,0.950545,5828,0,1.0406,0.1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,C3a,C,3a,0.97693,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,D3a,D,3a,0.865734,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,E3a,E,3a,0.600526,3072,0,0.9416,0.1156,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,A3b,A,3b,0.941052,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,B3b,B,3b,0.949493,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,C3b,C,3b,0.956089,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,D3b,D,3b,0.971888,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,E3b,E,3b,0.958346,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,D2,D,2,0.536703,15159,0,0.0794,0.0218,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,조명형,조명형,조명형,휴리스틱
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,E2,E,2,0.509307,17010,0,0.092,0.0473,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,2,조명형|경계칸형,조명형|경계칸형,조명형,기계+휴리스틱
v2,depth_s44,depth,44,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,B3a,B,3a,0.611748,5398,0,1.8774,0.115,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
