model,seed,run,stratum,frame_id,scene_id,tier,cell,cell_idx,sector,band,score,cell_int_px,n_px,unseen,lum_ratio,line_frac,fam_decorative,fam_terrain,fam_lighting,fam_surrogate,fam_boundary,bnd_band,bnd_sector,bnd_corner,surrogate_weak,light_50,light_70,prior_saturated,n_families,families,method
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0001.png,scene15,off,C3a,12,C,3a,0.602758,0,1993,0,0.3508,0.013,0,0,1,0,0,0,0,0,0,1,1,0,1,조명형,heuristic
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0001.png,scene15,off,C3b,17,C,3b,0.591187,0,76,0,1.2481,0.6053,0,0,0,1,1,1,0,0,0,0,0,0,2,대리선형|경계칸형,heuristic+mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0002.png,scene15,off,B3a,11,B,3a,0.549377,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0002.png,scene15,off,C3a,12,C,3a,0.619713,0,2477,0,0.8544,0.0715,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0002.png,scene15,off,B3b,16,B,3b,0.560014,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0003.png,scene15,off,B2,6,B,2,0.562904,0,15052,0,1.4546,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0003.png,scene15,off,C2,7,C,2,0.637016,0,10116,0,0.3965,0.0123,0,0,1,0,0,0,0,0,0,1,1,0,1,조명형,heuristic
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0003.png,scene15,off,B3a,11,B,3a,0.695775,0,1676,0,1.661,0.0251,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0003.png,scene15,off,C3a,12,C,3a,0.670223,0,2920,0,0.387,0.0476,0,0,1,0,0,0,0,0,0,1,1,0,1,조명형,heuristic
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0003.png,scene15,off,B3b,16,B,3b,0.614487,0,15,0,1.9986,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0003.png,scene15,off,C3b,17,C,3b,0.651291,0,738,0,1.988,0.0556,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0004.png,scene15,off,B2,6,B,2,0.501116,0,17669,0,1.0913,0.0093,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0004.png,scene15,off,C2,7,C,2,0.576145,0,7537,0,1.4641,0.0358,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0004.png,scene15,off,E2,9,E,2,0.515478,0,22309,0,0.3724,0.0,0,0,1,0,1,0,1,0,0,1,1,0,2,조명형|경계칸형,heuristic+mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0004.png,scene15,off,B3a,11,B,3a,0.698727,0,257,0,1.6127,0.1673,0,0,0,1,0,0,0,0,0,0,0,0,1,대리선형,heuristic
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0004.png,scene15,off,C3a,12,C,3a,0.636696,0,6187,0,1.4784,0.0189,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0004.png,scene15,off,B3b,16,B,3b,0.546044,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0004.png,scene15,off,C3b,17,C,3b,0.5735,0,1234,0,0.9951,0.0583,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0005.png,scene15,off,B2,6,B,2,0.543705,0,19952,0,1.6931,0.0066,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0005.png,scene15,off,C2,7,C,2,0.532593,0,12205,0,1.6453,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0005.png,scene15,off,B3a,11,B,3a,0.666618,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0005.png,scene15,off,C3a,12,C,3a,0.588345,0,3519,0,0.5059,0.0088,0,0,1,0,0,0,0,0,0,0,1,0,1,조명형,heuristic
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0005.png,scene15,off,B3b,16,B,3b,0.67815,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0005.png,scene15,off,C3b,17,C,3b,0.707132,0,539,0,1.6016,0.0148,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0006.png,scene15,off,D2,8,D,2,0.512586,0,4341,0,1.0067,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0006.png,scene15,off,B3a,11,B,3a,0.648426,0,2715,0,0.7094,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0006.png,scene15,off,C3a,12,C,3a,0.638955,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0006.png,scene15,off,D3a,13,D,3a,0.541815,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0006.png,scene15,off,B3b,16,B,3b,0.645187,0,527,0,2.6414,0.0588,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0006.png,scene15,off,C3b,17,C,3b,0.728688,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0007.png,scene15,off,B3a,11,B,3a,0.502712,0,2693,0,1.7115,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0007.png,scene15,off,C3a,12,C,3a,0.550259,0,4288,0,0.6882,0.0431,0,0,0,0,0,0,0,0,0,0,1,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L0__s20260819__0007.png,scene15,off,B3b,16,B,3b,0.55794,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0000.png,scene15,off,B3b,16,B,3b,0.553863,0,3379,0,1.4217,0.0071,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0001.png,scene15,off,B3a,11,B,3a,0.551737,0,2554,0,1.001,0.0673,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0001.png,scene15,off,C3a,12,C,3a,0.544698,0,1993,0,0.6117,0.0361,0,0,0,0,0,0,0,0,0,0,1,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0001.png,scene15,off,D3a,13,D,3a,0.524919,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0001.png,scene15,off,B3b,16,B,3b,0.64001,0,321,0,1.5237,0.134,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0001.png,scene15,off,C3b,17,C,3b,0.635139,0,76,0,1.4639,0.4868,0,0,0,1,1,1,0,0,0,0,0,0,2,대리선형|경계칸형,heuristic+mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0002.png,scene15,off,C2,7,C,2,0.540984,0,7001,0,1.2737,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0002.png,scene15,off,B3a,11,B,3a,0.537398,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0002.png,scene15,off,C3a,12,C,3a,0.574339,0,2477,0,0.8159,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0002.png,scene15,off,B3b,16,B,3b,0.694136,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0002.png,scene15,off,C3b,17,C,3b,0.549877,0,956,0,1.5066,0.1663,0,0,0,1,1,1,0,0,0,0,0,0,2,대리선형|경계칸형,heuristic+mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0003.png,scene15,off,B2,6,B,2,0.521727,0,15052,0,0.8191,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0003.png,scene15,off,C2,7,C,2,0.581616,0,10116,0,0.8662,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0003.png,scene15,off,B3a,11,B,3a,0.586385,0,1676,0,1.6733,0.0257,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0003.png,scene15,off,C3a,12,C,3a,0.508709,0,2920,0,1.1632,0.1853,0,0,0,1,0,0,0,0,0,0,0,0,1,대리선형,heuristic
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0003.png,scene15,off,D3a,13,D,3a,0.523754,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0003.png,scene15,off,B3b,16,B,3b,0.594849,0,15,0,2.7579,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0003.png,scene15,off,C3b,17,C,3b,0.712019,0,738,0,2.7431,0.2358,0,0,0,1,1,1,0,0,0,0,0,0,2,대리선형|경계칸형,heuristic+mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0004.png,scene15,off,A2,5,A,2,0.506721,0,5865,0,0.9557,0.0165,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0004.png,scene15,off,C2,7,C,2,0.630609,0,7537,0,1.2911,0.0353,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0004.png,scene15,off,D2,8,D,2,0.528171,0,9922,0,0.9381,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0004.png,scene15,off,B3a,11,B,3a,0.677121,0,257,0,1.8429,0.1518,0,0,0,1,0,0,0,0,0,0,0,0,1,대리선형,heuristic
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0004.png,scene15,off,C3a,12,C,3a,0.647472,0,6187,0,1.3298,0.0097,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0004.png,scene15,off,D3a,13,D,3a,0.559008,0,6524,0,1.115,0.0192,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0004.png,scene15,off,B3b,16,B,3b,0.684764,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0004.png,scene15,off,C3b,17,C,3b,0.617105,0,1234,0,1.4638,0.09,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0005.png,scene15,off,B2,6,B,2,0.579338,0,19952,0,1.2804,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0005.png,scene15,off,C2,7,C,2,0.608901,0,12205,0,1.0022,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0005.png,scene15,off,B3a,11,B,3a,0.647168,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0005.png,scene15,off,C3a,12,C,3a,0.576072,0,3519,0,1.0246,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0005.png,scene15,off,D3a,13,D,3a,0.538652,0,2140,0,0.749,0.0206,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0005.png,scene15,off,B3b,16,B,3b,0.755484,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0005.png,scene15,off,C3b,17,C,3b,0.718857,0,539,0,1.8366,0.3748,0,0,0,1,1,1,0,0,0,0,0,0,2,대리선형|경계칸형,heuristic+mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0006.png,scene15,off,B3a,11,B,3a,0.586776,0,2715,0,0.9489,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0006.png,scene15,off,C3a,12,C,3a,0.54454,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0006.png,scene15,off,D3a,13,D,3a,0.523237,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0006.png,scene15,off,B3b,16,B,3b,0.64529,0,527,0,2.3532,0.1195,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0006.png,scene15,off,C3b,17,C,3b,0.640156,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0007.png,scene15,off,C2,7,C,2,0.563875,0,7187,0,1.215,0.0707,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0007.png,scene15,off,B3a,11,B,3a,0.506408,0,2693,0,1.4925,0.0071,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0007.png,scene15,off,C3a,12,C,3a,0.505693,0,4288,0,0.8063,0.0084,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0007.png,scene15,off,B3b,16,B,3b,0.690665,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L4__s20260819__0007.png,scene15,off,C3b,17,C,3b,0.524112,0,1551,0,1.2513,0.1315,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0000.png,scene15,off,B3a,11,B,3a,0.568296,0,2648,0,0.5713,0.0457,0,0,1,0,0,0,0,0,0,0,1,0,1,조명형,heuristic
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0000.png,scene15,off,B3b,16,B,3b,0.642305,0,3379,0,1.7036,0.0086,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0000.png,scene15,off,C3b,17,C,3b,0.529419,0,4280,0,1.5168,0.0456,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0001.png,scene15,off,B3a,11,B,3a,0.524651,0,2554,0,0.8719,0.0282,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0001.png,scene15,off,C3a,12,C,3a,0.536607,0,1993,0,0.787,0.0266,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0001.png,scene15,off,D3a,13,D,3a,0.514465,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0001.png,scene15,off,B3b,16,B,3b,0.648547,0,321,0,1.3542,0.0312,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0001.png,scene15,off,C3b,17,C,3b,0.634599,0,76,0,1.3514,0.4737,0,0,0,1,1,1,0,0,0,0,0,0,2,대리선형|경계칸형,heuristic+mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0002.png,scene15,off,C2,7,C,2,0.515509,0,7001,0,1.2553,0.0314,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0002.png,scene15,off,C3a,12,C,3a,0.543774,0,2477,0,0.7989,0.0052,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0002.png,scene15,off,B3b,16,B,3b,0.68673,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0002.png,scene15,off,C3b,17,C,3b,0.505128,0,956,0,0.9252,0.1621,0,0,0,1,1,1,0,0,0,0,0,0,2,대리선형|경계칸형,heuristic+mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0003.png,scene15,off,C2,7,C,2,0.549021,0,10116,0,0.865,0.0071,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0003.png,scene15,off,B3a,11,B,3a,0.56523,0,1676,0,0.905,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0003.png,scene15,off,B3b,16,B,3b,0.60899,0,15,0,1.4532,0.0667,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0003.png,scene15,off,C3b,17,C,3b,0.718054,0,738,0,1.5263,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0004.png,scene15,off,C2,7,C,2,0.608084,0,7537,0,0.9871,0.0318,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0004.png,scene15,off,B3a,11,B,3a,0.590471,0,257,0,2.3118,0.1907,0,0,0,1,0,0,0,0,0,0,0,0,1,대리선형,heuristic
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0004.png,scene15,off,C3a,12,C,3a,0.599274,0,6187,0,0.8687,0.0113,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0004.png,scene15,off,B3b,16,B,3b,0.669284,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0004.png,scene15,off,C3b,17,C,3b,0.540015,0,1234,0,0.6836,0.0535,0,0,0,0,1,1,0,0,0,0,1,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,B2,6,B,2,0.614275,0,19952,0,1.4613,0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,C2,7,C,2,0.536535,0,12205,0,1.3604,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,D2,8,D,2,0.54194,0,15334,0,0.8962,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,A3a,10,A,3a,0.500164,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,B3a,11,B,3a,0.627944,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,C3a,12,C,3a,0.579837,0,3519,0,1.107,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,A3b,15,A,3b,0.510913,0,0,1,,,0,1,0,0,1,1,1,1,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,B3b,16,B,3b,0.713719,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,C3b,17,C,3b,0.73632,0,539,0,1.1707,0.0334,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,E3b,19,E,3b,0.52505,0,0,1,,,0,1,0,0,1,1,1,1,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0006.png,scene15,off,B3a,11,B,3a,0.556556,0,2715,0,0.8513,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0006.png,scene15,off,B3b,16,B,3b,0.56953,0,527,0,1.3694,0.0949,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0006.png,scene15,off,C3b,17,C,3b,0.633005,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0007.png,scene15,off,C2,7,C,2,0.505756,0,7187,0,1.0213,0.0646,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0007.png,scene15,off,C3a,12,C,3a,0.529657,0,4288,0,0.6537,0.0084,0,0,0,0,0,0,0,0,0,0,1,0,0,,unclassified
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0007.png,scene15,off,B3b,16,B,3b,0.71131,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene15/L7__s20260819__0007.png,scene15,off,C3b,17,C,3b,0.542124,0,1551,0,0.6867,0.0838,0,0,0,0,1,1,0,0,0,0,1,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/scene18/L0__s20260819__0002.png,scene18,off,B3b,16,B,3b,0.56635,0,1333,0,0.9333,0.3466,0,0,0,1,1,1,0,0,0,0,0,0,2,대리선형|경계칸형,heuristic+mechanical
b2,43,b2_s43,OFF,off/sceneC2/L2__s20260819__0000.png,sceneC2,off,C3b,17,C,3b,0.576675,0,1889,0,0.976,0.0842,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneC2/L2__s20260819__0006.png,sceneC2,off,C3b,17,C,3b,0.566382,0,2289,0,0.9881,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneC2/L2__s20260819__0006.png,sceneC2,off,D3b,18,D,3b,0.510654,0,2578,0,0.9698,0.007,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneC2/L3__s20260819__0000.png,sceneC2,off,C3b,17,C,3b,0.587401,0,1889,0,0.9642,0.0852,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneC2/L3__s20260819__0004.png,sceneC2,off,C3b,17,C,3b,0.538347,0,1046,0,1.0282,0.0182,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneC2/L3__s20260819__0006.png,sceneC2,off,C3b,17,C,3b,0.579685,0,2289,0,1.0039,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneC2/L7__s20260819__0000.png,sceneC2,off,C3b,17,C,3b,0.678828,0,1889,0,0.9931,0.0852,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneC2/L7__s20260819__0004.png,sceneC2,off,C3b,17,C,3b,0.574384,0,1046,0,1.023,0.0096,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneC2/L7__s20260819__0007.png,sceneC2,off,C3b,17,C,3b,0.584832,0,841,0,0.9894,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneN3/L0__s20260819__0001.png,sceneN3,off,A3b,15,A,3b,0.505365,0,1554,0,0.964,0.0528,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneN3/L0__s20260819__0001.png,sceneN3,off,B3b,16,B,3b,0.713527,0,1322,0,0.9643,0.0182,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneN3/L0__s20260819__0001.png,sceneN3,off,C3b,17,C,3b,0.914248,0,1247,0,0.964,0.0938,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneN3/L0__s20260819__0001.png,sceneN3,off,D3b,18,D,3b,0.843258,0,1399,0,0.9616,0.0536,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
b2,43,b2_s43,OFF,off/sceneN3/L0__s20260819__0001.png,sceneN3,off,E3b,19,E,3b,0.645253,0,1444,0,0.9452,0.1129,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
