frame_id,scene_id,toggle_state,tier,cell,cell_idx,n_px,n_px_ground,frame_lum_median,frame_lum_median_all,lum_mean,lum_median,lum_p10,lum_std,line_frac,grad_p90,lum_median_ground,line_frac_ground
on/scene18/L7__s20260820__0000.png::boost_e,scene18,on,E,B3b,16,1684,1684,184.41299438476562,183.81500244140625,169.6957,181.815,114.1668,32.4191,0.2001,203.3473,181.815,0.2001
on/scene18/L7__s20260820__0000.png::boost_e,scene18,on,E,C3b,17,1326,1326,184.41299438476562,183.81500244140625,174.2888,182.929,117.4505,23.3963,0.2232,265.1128,182.929,0.2232
on/scene18/L7__s20260820__0000.png::boost_e,scene18,on,E,D3b,18,1557,1557,184.41299438476562,183.81500244140625,172.3728,183.929,117.972,30.918,0.1972,244.7199,183.929,0.1972
on/scene18/L7__s20260820__0000.png::boost_e,scene18,on,E,E3b,19,2319,2319,184.41299438476562,183.81500244140625,179.4992,185.929,157.744,22.5659,0.1578,123.6276,185.929,0.1578
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,A1,0,0,0,183.81500244140625,182.89500427246094,,,,,,,,
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,B1,1,0,0,183.81500244140625,182.89500427246094,,,,,,,,
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,C1,2,0,0,183.81500244140625,182.89500427246094,,,,,,,,
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,D1,3,0,0,183.81500244140625,182.89500427246094,,,,,,,,
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,E1,4,0,0,183.81500244140625,182.89500427246094,,,,,,,,
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,A2,5,7849,7849,183.81500244140625,182.89500427246094,182.6855,183.701,174.043,9.5345,0.1059,70.7695,183.701,0.1059
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,B2,6,7507,7507,183.81500244140625,182.89500427246094,182.5537,183.043,174.929,8.5039,0.0543,55.9084,183.043,0.0543
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,C2,7,7395,7395,183.81500244140625,182.89500427246094,184.2136,185.744,176.63,9.7049,0.0399,63.4713,185.744,0.0399
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,D2,8,7558,7558,183.81500244140625,182.89500427246094,181.7386,182.744,172.929,10.0658,0.0238,69.3897,182.744,0.0238
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,E2,9,7967,7967,183.81500244140625,182.89500427246094,185.2648,186.228,177.929,9.349,0.0511,59.1131,186.228,0.0511
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,A3a,10,4413,4413,183.81500244140625,182.89500427246094,182.6282,182.815,177.114,5.2896,0.0467,41.9445,182.815,0.0467
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,B3a,11,3560,3560,183.81500244140625,182.89500427246094,168.0132,181.929,105.787,30.3324,0.1621,98.1533,181.929,0.1621
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,C3a,12,3318,3318,183.81500244140625,182.89500427246094,182.031,182.929,176.815,8.2477,0.0347,52.4367,182.929,0.0347
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,D3a,13,3566,3566,183.81500244140625,182.89500427246094,182.6076,183.043,177.043,7.499,0.0,51.8071,183.043,0.0
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,E3a,14,4418,4418,183.81500244140625,182.89500427246094,184.5507,185.043,178.929,7.7363,0.0063,52.1246,185.043,0.0063
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,A3b,15,2583,2583,183.81500244140625,182.89500427246094,182.4305,182.54,176.228,5.9579,0.0209,40.6422,182.54,0.0209
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,B3b,16,1845,1845,183.81500244140625,182.89500427246094,176.4006,180.744,172.043,16.9004,0.1247,109.9678,180.744,0.1247
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,C3b,17,1403,1403,183.81500244140625,182.89500427246094,169.3121,180.815,114.7754,31.722,0.1882,243.8389,180.815,0.1882
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,D3b,18,1272,1272,183.81500244140625,182.89500427246094,174.764,182.228,131.9905,21.868,0.1989,236.897,182.228,0.1989
on/scene18/L7__s20260820__0001.png::boost_e,scene18,on,E,E3b,19,1766,1766,183.81500244140625,182.89500427246094,168.9971,182.929,115.1215,35.6821,0.1959,249.2549,182.929,0.1959
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,A1,0,0,0,184.6300048828125,184.96600341796875,,,,,,,,
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,B1,1,0,0,184.6300048828125,184.96600341796875,,,,,,,,
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,C1,2,0,0,184.6300048828125,184.96600341796875,,,,,,,,
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,D1,3,0,0,184.6300048828125,184.96600341796875,,,,,,,,
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,E1,4,0,0,184.6300048828125,184.96600341796875,,,,,,,,
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,A2,5,4005,4005,184.6300048828125,184.96600341796875,170.9515,183.744,103.488,30.6112,0.1258,96.882,183.744,0.1258
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,B2,6,4343,4343,184.6300048828125,184.96600341796875,183.6326,184.114,176.043,9.2154,0.0242,62.594,184.114,0.0242
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,C2,7,4403,4403,184.6300048828125,184.96600341796875,185.0345,186.114,177.744,8.5216,0.0338,51.2918,186.114,0.0338
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,D2,8,4390,4390,184.6300048828125,184.96600341796875,184.0158,184.929,175.701,9.3862,0.0369,68.2055,184.929,0.0369
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,E2,9,4101,4101,184.6300048828125,184.96600341796875,186.0589,187.815,177.929,8.9879,0.0627,61.6995,187.815,0.0627
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,A3a,10,5396,5396,184.6300048828125,184.96600341796875,183.0464,183.815,176.929,7.7637,0.0945,47.9809,183.815,0.0945
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,B3a,11,4245,4245,184.6300048828125,184.96600341796875,173.8051,183.815,125.759,30.8133,0.1157,109.8016,183.815,0.1157
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,C3a,12,3423,3423,184.6300048828125,184.96600341796875,175.7404,183.228,132.5818,23.6701,0.0938,126.6022,183.228,0.0938
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,D3a,13,3541,3541,184.6300048828125,184.96600341796875,175.6174,183.342,119.673,23.717,0.0943,126.7175,183.342,0.0943
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,E3a,14,4748,4748,184.6300048828125,184.96600341796875,178.0526,185.043,140.7227,22.1178,0.0952,120.6458,185.043,0.0952
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,A3b,15,813,813,184.6300048828125,184.96600341796875,148.4249,169.228,107.015,34.7245,0.4084,283.9158,169.228,0.4084
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,B3b,16,19,19,184.6300048828125,184.96600341796875,117.1755,109.716,106.0248,14.9194,1.0,262.5269,109.716,1.0
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,C3b,17,0,0,184.6300048828125,184.96600341796875,,,,,,,,
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,D3b,18,0,0,184.6300048828125,184.96600341796875,,,,,,,,
on/scene18/L7__s20260820__0002.png::boost_e,scene18,on,V,E3b,19,0,0,184.6300048828125,184.96600341796875,,,,,,,,
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,A1,0,0,0,181.9290008544922,181.81500244140625,,,,,,,,
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,B1,1,0,0,181.9290008544922,181.81500244140625,,,,,,,,
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,C1,2,0,0,181.9290008544922,181.81500244140625,,,,,,,,
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,D1,3,0,0,181.9290008544922,181.81500244140625,,,,,,,,
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,E1,4,0,0,181.9290008544922,181.81500244140625,,,,,,,,
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,A2,5,4813,4813,181.9290008544922,181.81500244140625,160.4868,181.929,100.787,37.4846,0.064,89.8868,181.929,0.064
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,B2,6,5026,5026,181.9290008544922,181.81500244140625,179.5379,180.63,171.63,9.3986,0.0203,55.4305,180.63,0.0203
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,C2,7,4937,4937,181.9290008544922,181.81500244140625,183.0341,184.815,174.815,10.6359,0.0478,71.2589,184.815,0.0478
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,D2,8,4737,4737,181.9290008544922,181.81500244140625,180.5285,181.929,171.63,9.3091,0.0547,69.8255,181.929,0.0547
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,E2,9,4156,4156,181.9290008544922,181.81500244140625,183.6122,185.043,175.1355,9.8236,0.1027,82.7683,185.043,0.1027
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,A3a,10,5812,5812,181.9290008544922,181.81500244140625,166.9274,180.157,102.488,30.9732,0.0778,68.3314,180.157,0.0778
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,B3a,11,4947,4947,181.9290008544922,181.81500244140625,181.1151,181.744,175.929,7.2344,0.0,46.2321,181.744,0.0
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,C3a,12,4621,4621,181.9290008544922,181.81500244140625,181.5774,182.929,175.63,8.7272,0.0013,57.4614,182.929,0.0013
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,D3a,13,4947,4947,181.9290008544922,181.81500244140625,181.6614,182.228,175.9006,7.4675,0.0172,52.9944,182.228,0.0172
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,E3a,14,5932,5932,181.9290008544922,181.81500244140625,181.5088,182.228,174.228,7.0909,0.0791,56.2478,182.228,0.0791
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,A3b,15,1789,1789,181.9290008544922,181.81500244140625,160.6746,179.63,106.4846,38.9309,0.2454,273.363,179.63,0.2454
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,B3b,16,1013,1013,181.9290008544922,181.81500244140625,161.3242,178.043,104.602,32.2856,0.3514,268.5417,178.043,0.3514
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,C3b,17,896,896,181.9290008544922,181.81500244140625,159.3245,177.929,106.086,32.6181,0.3627,293.6601,177.929,0.3627
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,D3b,18,1311,1311,181.9290008544922,181.81500244140625,159.3932,179.929,106.086,39.1757,0.331,254.0093,179.929,0.331
on/scene18/L7__s20260820__0003.png::boost_e,scene18,on,V,E3b,19,2147,2147,181.9290008544922,181.81500244140625,173.2613,181.929,119.901,24.0797,0.1872,176.765,181.929,0.1872
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,A1,0,0,0,182.6300048828125,181.9290008544922,,,,,,,,
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,B1,1,0,0,182.6300048828125,181.9290008544922,,,,,,,,
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,C1,2,0,0,182.6300048828125,181.9290008544922,,,,,,,,
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,D1,3,0,0,182.6300048828125,181.9290008544922,,,,,,,,
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,E1,4,0,0,182.6300048828125,181.9290008544922,,,,,,,,
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,A2,5,10429,10429,182.6300048828125,181.9290008544922,181.7494,182.815,172.63,10.2174,0.0343,72.2882,182.815,0.0343
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,B2,6,9751,9751,182.6300048828125,181.9290008544922,181.4451,182.63,173.043,9.8991,0.0152,58.5145,182.63,0.0152
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,C2,7,9480,9480,182.6300048828125,181.9290008544922,181.3703,183.043,171.858,11.4853,0.0233,79.1159,183.043,0.0233
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,D2,8,9669,9669,182.6300048828125,181.9290008544922,180.3796,181.228,171.744,9.0556,0.0201,60.3881,181.228,0.0201
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,E2,9,10232,10232,182.6300048828125,181.9290008544922,183.8707,185.815,175.043,10.8702,0.0526,86.1758,185.815,0.0526
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,A3a,10,5071,5071,182.6300048828125,181.9290008544922,175.575,181.744,164.228,21.7943,0.0799,60.9432,181.744,0.0799
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,B3a,11,4120,4120,182.6300048828125,181.9290008544922,171.0865,180.929,106.602,26.71,0.0607,83.5305,180.929,0.0607
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,C3a,12,3850,3850,182.6300048828125,181.9290008544922,182.2321,183.043,176.929,8.3646,0.0,50.0144,183.043,0.0
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,D3a,13,4120,4120,182.6300048828125,181.9290008544922,181.4742,181.929,175.9219,7.3412,0.0,51.8416,181.929,0.0
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,E3a,14,5074,5074,182.6300048828125,181.9290008544922,182.642,183.043,175.929,7.0223,0.0246,54.1252,183.043,0.0246
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,A3b,15,2846,2846,182.6300048828125,181.9290008544922,176.9046,180.228,172.929,16.1987,0.0966,66.5297,180.228,0.0966
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,B3b,16,1863,1863,182.6300048828125,181.9290008544922,169.025,180.043,112.525,31.7026,0.1578,224.3907,180.043,0.1578
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,C3b,17,1449,1449,182.6300048828125,181.9290008544922,172.743,180.63,127.6502,22.9047,0.1739,238.919,180.63,0.1739
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,D3b,18,1570,1570,182.6300048828125,181.9290008544922,173.4721,181.043,127.6029,22.2438,0.172,236.2635,181.043,0.172
on/scene18/L7__s20260820__0004.png::boost_e,scene18,on,E,E3b,19,2407,2407,182.6300048828125,181.9290008544922,172.3204,182.043,124.5122,30.0798,0.1483,181.31,182.043,0.1483
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,A1,0,0,0,193.22799682617188,193.50999450683594,,,,,,,,
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,B1,1,0,0,193.22799682617188,193.50999450683594,,,,,,,,
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,C1,2,0,0,193.22799682617188,193.50999450683594,,,,,,,,
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,D1,3,0,0,193.22799682617188,193.50999450683594,,,,,,,,
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,E1,4,0,0,193.22799682617188,193.50999450683594,,,,,,,,
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,A2,5,6277,6277,193.22799682617188,193.50999450683594,186.4779,187.114,178.5032,7.9007,0.0551,54.4477,187.114,0.0551
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,B2,6,6063,6063,193.22799682617188,193.50999450683594,189.7534,191.228,181.815,9.9371,0.0407,80.25,191.228,0.0407
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,C2,7,5817,5817,193.22799682617188,193.50999450683594,191.0692,191.701,184.114,6.5942,0.0376,45.8728,191.701,0.0376
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,D2,8,5556,5556,193.22799682617188,193.50999450683594,200.1482,201.114,191.0925,10.9092,0.0736,78.9885,201.114,0.0736
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,E2,9,4998,4998,193.22799682617188,193.50999450683594,211.2017,212.0,199.413,10.9307,0.116,79.0654,212.0,0.116
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,A3a,10,4358,4358,193.22799682617188,193.50999450683594,174.9898,187.63,113.8881,30.0616,0.1512,115.564,187.63,0.1512
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,B3a,11,2799,2799,193.22799682617188,193.50999450683594,175.7618,187.929,119.673,28.3115,0.1283,149.1914,187.929,0.1283
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,C3a,12,2455,2455,193.22799682617188,193.50999450683594,177.831,188.815,131.744,24.9721,0.1279,135.6091,188.815,0.1279
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,D3a,13,2950,2950,193.22799682617188,193.50999450683594,193.0423,201.0,157.9641,19.1762,0.1214,116.4543,201.0,0.1214
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,E3a,14,4839,4839,193.22799682617188,193.50999450683594,211.894,222.0,193.1708,40.186,0.1701,103.9683,222.0,0.1701
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,A3b,15,0,0,193.22799682617188,193.50999450683594,,,,,,,,
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,B3b,16,0,0,193.22799682617188,193.50999450683594,,,,,,,,
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,C3b,17,0,0,193.22799682617188,193.50999450683594,,,,,,,,
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,D3b,18,0,0,193.22799682617188,193.50999450683594,,,,,,,,
on/scene18/L7__s20260820__0005.png::boost_e,scene18,on,V,E3b,19,0,0,193.22799682617188,193.50999450683594,,,,,,,,
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,A1,0,0,0,181.6300048828125,181.781005859375,,,,,,,,
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,B1,1,0,0,181.6300048828125,181.781005859375,,,,,,,,
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,C1,2,0,0,181.6300048828125,181.781005859375,,,,,,,,
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,D1,3,0,0,181.6300048828125,181.781005859375,,,,,,,,
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,E1,4,0,0,181.6300048828125,181.781005859375,,,,,,,,
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,A2,5,7207,7207,181.6300048828125,181.781005859375,181.6979,182.185,174.043,9.7112,0.0407,70.9658,182.185,0.0407
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,B2,6,7419,7419,181.6300048828125,181.781005859375,181.6586,182.815,174.815,9.6558,0.0191,53.3243,182.815,0.0191
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,C2,7,7674,7674,181.6300048828125,181.781005859375,181.5116,182.815,174.8793,9.9616,0.0228,57.3096,182.815,0.0228
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,D2,8,8191,8191,181.6300048828125,181.781005859375,179.9446,180.929,171.858,9.0045,0.0238,54.1633,180.929,0.0238
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,E2,9,9208,9208,181.6300048828125,181.781005859375,181.0325,182.342,172.972,10.5193,0.0931,78.874,182.342,0.0931
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,A3a,10,4021,4021,181.6300048828125,181.781005859375,167.3196,180.815,104.602,32.8809,0.1709,113.4635,180.815,0.1709
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,B3a,11,2470,2470,181.6300048828125,181.781005859375,167.8929,178.929,105.901,27.4364,0.1445,166.938,178.929,0.1445
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,C3a,12,2083,2083,181.6300048828125,181.781005859375,167.1177,179.929,104.602,30.2577,0.145,218.5027,179.929,0.145
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,D3a,13,2355,2355,181.6300048828125,181.781005859375,167.7574,179.63,106.901,28.2496,0.152,179.5318,179.63,0.152
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,E3a,14,3734,3734,181.6300048828125,181.781005859375,164.9659,178.929,103.8083,32.6274,0.1765,134.2734,178.929,0.1765
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,A3b,15,0,0,181.6300048828125,181.781005859375,,,,,,,,
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,B3b,16,0,0,181.6300048828125,181.781005859375,,,,,,,,
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,C3b,17,0,0,181.6300048828125,181.781005859375,,,,,,,,
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,D3b,18,0,0,181.6300048828125,181.781005859375,,,,,,,,
on/scene18/L7__s20260820__0006.png::boost_e,scene18,on,V,E3b,19,0,0,181.6300048828125,181.781005859375,,,,,,,,
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,A1,0,0,0,179.9290008544922,179.04299926757812,,,,,,,,
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,B1,1,0,0,179.9290008544922,179.04299926757812,,,,,,,,
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,C1,2,0,0,179.9290008544922,179.04299926757812,,,,,,,,
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,D1,3,0,0,179.9290008544922,179.04299926757812,,,,,,,,
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,E1,4,0,0,179.9290008544922,179.04299926757812,,,,,,,,
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,A2,5,6951,6951,179.9290008544922,179.04299926757812,180.2498,181.043,172.929,10.171,0.0094,51.5612,181.043,0.0094
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,B2,6,7039,7039,179.9290008544922,179.04299926757812,178.1583,178.929,169.043,10.7375,0.0108,70.4871,178.929,0.0108
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,C2,7,7150,7150,179.9290008544922,179.04299926757812,180.7077,181.929,173.744,9.4543,0.0298,52.8435,181.929,0.0298
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,D2,8,7411,7411,179.9290008544922,179.04299926757812,178.4686,179.63,169.929,10.6197,0.0294,70.0306,179.63,0.0294
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,E2,9,7879,7879,179.9290008544922,179.04299926757812,179.508,180.929,169.744,9.1178,0.0897,68.7901,180.929,0.0897
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,A3a,10,5158,5158,179.9290008544922,179.04299926757812,179.4304,179.929,173.929,6.8925,0.0584,50.7093,179.929,0.0584
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,B3a,11,4160,4160,179.9290008544922,179.04299926757812,167.1836,179.043,103.901,28.8611,0.0743,121.0556,179.043,0.0743
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,C3a,12,3869,3869,179.9290008544922,179.04299926757812,179.5694,180.63,173.858,8.3286,0.0028,60.7453,180.63,0.0028
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,D3a,13,4166,4166,179.9290008544922,179.04299926757812,178.534,179.043,172.228,7.0397,0.025,51.5084,179.043,0.025
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,E3a,14,5150,5150,179.9290008544922,179.04299926757812,179.6021,180.043,172.929,7.3292,0.0891,56.0426,180.043,0.0891
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,A3b,15,2923,2923,179.9290008544922,179.04299926757812,177.1861,179.043,172.043,12.4798,0.0876,52.754,179.043,0.0876
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,B3b,16,2164,2164,179.9290008544922,179.04299926757812,170.6141,178.043,149.784,25.6106,0.128,136.8384,178.043,0.128
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,C3b,17,1876,1876,179.9290008544922,179.04299926757812,173.6066,178.744,159.744,18.199,0.1258,148.3782,178.744,0.1258
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,D3b,18,2240,2240,179.9290008544922,179.04299926757812,171.824,178.929,160.2297,24.2971,0.1402,105.468,178.929,0.1402
on/scene18/L7__s20260820__0007.png::boost_e,scene18,on,E,E3b,19,2956,2956,179.9290008544922,179.04299926757812,178.5131,179.744,174.043,8.6899,0.0494,40.332,179.744,0.0494
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,A1,0,8134,8134,189.11399841308594,187.81500244140625,182.9647,184.815,168.2175,13.5723,0.0695,98.8495,184.815,0.0695
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,B1,1,7613,7613,189.11399841308594,187.81500244140625,185.2037,186.114,175.815,8.2885,0.0596,64.7554,186.114,0.0596
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,C1,2,7405,7405,189.11399841308594,187.81500244140625,186.9171,190.114,172.9462,14.9618,0.0749,114.3924,190.114,0.0749
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,D1,3,7471,7471,189.11399841308594,187.81500244140625,194.4843,196.114,183.787,9.4937,0.092,81.6051,196.114,0.092
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,E1,4,7730,7730,189.11399841308594,187.81500244140625,202.4658,205.413,182.6939,17.6939,0.1602,142.8031,205.413,0.1602
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,A2,5,7087,7087,189.11399841308594,187.81500244140625,177.2131,182.929,158.0232,19.6563,0.0831,56.2905,182.929,0.0831
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,B2,6,5692,5692,189.11399841308594,187.81500244140625,182.42,183.0,175.0501,7.4527,0.0056,44.4118,183.0,0.0056
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,C2,7,5334,5334,189.11399841308594,187.81500244140625,186.173,187.815,179.63,10.1796,0.036,60.6357,187.815,0.036
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,D2,8,5690,5690,189.11399841308594,187.81500244140625,191.4939,192.342,184.114,9.3393,0.0819,63.3866,192.342,0.0819
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,E2,9,7075,7075,189.11399841308594,187.81500244140625,205.8736,206.0,195.0,9.5159,0.0879,60.9328,206.0,0.0879
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,A3a,10,1723,1723,189.11399841308594,187.81500244140625,161.4134,178.929,91.876,39.876,0.1735,174.8287,178.929,0.1735
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,B3a,11,1139,1139,189.11399841308594,187.81500244140625,172.6474,179.929,143.858,19.6406,0.1923,149.6378,179.929,0.1923
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,C3a,12,1042,1042,189.11399841308594,187.81500244140625,177.929,185.0,142.6801,18.2046,0.2198,171.7774,185.0,0.2198
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,D3a,13,1236,1236,189.11399841308594,187.81500244140625,187.6778,190.815,180.758,11.2371,0.1432,131.8821,190.815,0.1432
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,E3a,14,1912,1912,189.11399841308594,187.81500244140625,196.1178,205.943,190.4831,39.2418,0.0758,47.1962,205.943,0.0758
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,A3b,15,0,0,189.11399841308594,187.81500244140625,,,,,,,,
