scene,arm,frame_id,cond,round,d,h_rel,pitch,yaw,finite_frac,inf_frac,p05,p25,p50,p75,p95,max_finite,min_finite,sat_frac,mean_norm,std_norm,frac_band1,frac_band2,frac_band3a,frac_band3b,vgrad_mean,vgrad_p99,hgrad_mean
scene07,off,off/scene07/L0__s20260820__0000.png::boost_e,L0,260820_boost_e_off,9.3533,1.3401,-10.2409,14.1283,1.0,0.0,2.814453125,3.90234375,7.5390625,46.15625,66.1875,82.1875,2.56640625,0.4340229552469136,0.7038354873657227,0.29586148262023926,0.0,0.36368971836419756,0.1517510609567901,0.08425925925925926,0.05479948967695236,0.3203125,0.0012235103640705347
scene07,off,off/scene07/L0__s20260820__0001.png::boost_e,L0,260820_boost_e_off,8.4933,1.5397,-8.7737,-1.6736,1.0,0.0,3.318359375,4.73046875,10.09375,48.71875,64.8125,83.6875,3.087890625,0.5021498842592592,0.7634842991828918,0.2700743079185486,0.0,0.27525270061728396,0.1669926697530864,0.0927174961419753,0.05135631561279297,0.296875,2.4031942302826792e-05
scene07,off,off/scene07/L0__s20260820__0002.png::boost_e,L0,260820_boost_e_off,6.034,1.6232,-11.7844,-0.5026,1.0,0.0,3.349609375,4.5078125,7.94921875,33.46875,47.5625,60.875,2.9609375,0.4328192515432099,0.7337610125541687,0.2697514295578003,0.0,0.30648582175925926,0.19556954089506173,0.10858940972222222,0.050910670310258865,0.2578125,0.0030032058712095022
scene07,off,off/scene07/L0__s20260820__0003.png::boost_e,L0,260820_boost_e_off,9.743,1.7646,-10.8121,7.6338,1.0,0.0,3.666015625,5.03125,9.40625,47.3125,53.25,74.6875,3.3125,0.4830603780864198,0.7718780636787415,0.2542016804218292,0.0,0.24653886959876542,0.20285059799382715,0.11263310185185185,0.048764053732156754,0.25,0.0015803574351593852
scene07,off,off/scene07/L0__s20260820__0004.png::boost_e,L0,260820_boost_e_off,11.7361,1.5957,-11.296,14.3304,1.0,0.0,3.212890625,4.3984375,8.1484375,47.0,57.53125,85.4375,2.93359375,0.4457499035493827,0.7322935461997986,0.2762302756309509,0.0,0.3153231095679012,0.1792380401234568,0.09952208719135802,0.05195409804582596,0.28125,0.0012611019192263484
scene07,off,off/scene07/L0__s20260820__0005.png::boost_e,L0,260820_boost_e_off,6.7166,1.5377,-13.5151,3.1873,1.0,0.0,2.95703125,3.916015625,6.578125,20.578125,48.0,59.21875,2.76953125,0.37441984953703705,0.6831998229026794,0.28626319766044617,0.0,0.3837157600308642,0.18144386574074073,0.1007470100308642,0.05365955829620361,0.2734375,0.00036290049320086837
scene07,off,off/scene07/L0__s20260820__0006.png::boost_e,L0,260820_boost_e_off,6.6363,1.4119,-7.4676,-1.6241,1.0,0.0,3.408203125,4.90234375,10.8671875,47.375,62.6875,82.125,3.14453125,0.5178534915123457,0.77469402551651,0.265095591545105,0.0,0.2586839313271605,0.1676446759259259,0.09308207947530864,0.05076679587364197,0.296875,0.0003064829215873033
scene07,off,off/scene07/L0__s20260820__0007.png::boost_e,L0,260820_boost_e_off,11.793,1.4061,-8.8831,-5.8973,1.0,0.0,3.072265625,4.35546875,9.109375,51.53125,68.5,91.5,2.833984375,0.4795915316358025,0.74056476354599,0.2828584611415863,0.0,0.31169077932098765,0.15657841435185185,0.08694010416666667,0.053067244589328766,0.3125,0.00044413693831302226
scene07,off,off/scene07/L0__s20260821__0000.png::boost_e2,L0,260820_boost_e2_off,4.6498,0.7002,-9.0864,4.975,1.0,0.0,1.556640625,2.1875,4.43359375,43.3125,47.3125,67.125,1.4345703125,0.3645756172839506,0.5727832317352295,0.35874220728874207,0.20371286651234569,0.32376060956790126,0.08098331404320988,0.04496141975308642,0.06369201093912125,0.5546875,0.0006531300605274737
scene07,off,off/scene07/L0__s20260821__0001.png::boost_e2,L0,260820_boost_e2_off,6.526,0.6421,-8.6491,14.3681,1.0,0.0,1.4111328125,2.009765625,4.26953125,44.78125,65.4375,80.125,1.2919921875,0.372725212191358,0.5652405023574829,0.3682296574115753,0.2477391975308642,0.2846339699074074,0.07119116512345679,0.03953028549382716,0.06472832709550858,0.609375,0.0009272274328395724
scene07,off,off/scene07/L0__s20260821__0002.png::boost_e2,L0,260820_boost_e2_off,8.5736,0.4211,-11.7553,7.174,1.0,0.0,0.8427734375,1.1435546875,2.06640625,10.7109375,49.9375,59.125,0.7490234375,0.25428288966049384,0.4166885316371918,0.3736134171485901,0.48955632716049385,0.19210792824074074,0.04805121527777778,0.026682098765432097,0.06867001950740814,0.823516845703125,0.003500007325783372
scene07,off,off/scene07/L0__s20260821__0003.png::boost_e2,L0,260820_boost_e2_off,7.1387,0.6078,-11.0113,-0.6132,1.0,0.0,1.234375,1.6953125,3.181640625,25.859375,48.53125,65.1875,1.1337890625,0.3056814236111111,0.50140380859375,0.36669906973838806,0.3313884066358025,0.27218074845679013,0.06808304398148148,0.037801890432098764,0.06592494994401932,0.6328125,0.0011372193694114685
scene07,off,off/scene07/L0__s20260821__0004.png::boost_e2,L0,260820_boost_e2_off,6.5636,0.8019,-13.3275,-0.1348,1.0,0.0,1.4814453125,1.98828125,3.478515625,13.875,47.4375,63.71875,1.30859375,0.2824527391975309,0.5111761689186096,0.3478437662124634,0.2531635802469136,0.34826581790123456,0.087109375,0.04836757330246914,0.0641317367553711,0.5234375,0.00387232075445354
scene07,off,off/scene07/L0__s20260821__0005.png::boost_e2,L0,260820_boost_e2_off,8.8712,0.5674,-5.0214,-1.8091,0.9750043402777778,0.024995659722222223,1.447265625,2.1796875,5.9140625,50.3125,67.5,88.6875,1.2841796875,0.4543967013888889,0.6236631274223328,0.37185198068618774,0.20911699459876543,0.25235050154320987,0.06311583719135802,0.03504774305555555,0.06454476714134216,0.671875,0.0018639283953234553
scene07,off,off/scene07/L0__s20260821__0006.png::boost_e2,L0,260820_boost_e2_off,6.0804,0.4284,-12.1066,0.0159,1.0,0.0,0.841796875,1.1396484375,2.04296875,9.8515625,47.21875,60.21875,0.78125,0.2490306712962963,0.41253337264060974,0.37169721722602844,0.49320360725308643,0.19330970293209876,0.04835985725308642,0.026843171296296296,0.06867919862270355,0.80859375,0.000733882247004658
scene07,off,off/scene07/L0__s20260821__0007.png::boost_e2,L0,260820_boost_e2_off,4.4163,0.696,-12.7675,1.6425,1.0,0.0,1.306640625,1.765625,3.1484375,14.53125,45.625,57.65625,1.197265625,0.28139274691358024,0.4922231137752533,0.35672104358673096,0.31645881558641975,0.30159288194444445,0.07543547453703704,0.0418822337962963,0.06539024412631989,0.581329345703125,0.0015056587290018797
scene14,on,on/scene14/L0__s20260819__0000.png,L0,260819_main_on,4.7439,0.8483,-9.8586,1.429,0.8633844521604939,0.13661554783950616,1.7919921875,2.361328125,3.919921875,37.53125,46.84375,72.1875,1.6767578125,0.49986207561728396,0.6411085724830627,0.3679240345954895,0.1174609375,0.375366512345679,0.0,0.015314911265432099,0.061898332089185715,0.140625,0.0007347297505475581
scene14,on,on/scene14/L0__s20260819__0001.png,L0,260819_main_on,7.036,1.2795,-8.9998,1.6524,0.8071657986111112,0.19283420138888888,2.783203125,3.625,5.81640625,39.25,49.25,75.3125,2.5,0.5241145833333334,0.727048933506012,0.3023413419723511,0.0,0.34897617669753084,0.1169704861111111,0.015013020833333333,0.05481412634253502,0.19140625,0.0033734310418367386
scene14,on,on/scene14/L0__s20260819__0002.png,L0,260819_main_on,1.3141,1.4432,-13.2604,4.4652,0.9406843171296296,0.05931568287037037,5.671875,7.38671875,27.421875,37.5625,43.40625,67.625,4.66796875,0.7218639081790124,0.9037830829620361,0.16206876933574677,0.0,0.0008487654320987654,0.2615504436728395,0.055169753086419755,0.0349540151655674,0.2832489013671875,0.0038627865724265575
scene14,on,on/scene14/L0__s20260819__0003.png,L0,260819_main_on,4.594,0.9536,-3.2277,7.0829,0.6509061535493827,0.3490938464506173,2.52734375,3.30859375,27.703125,44.4375,47.34375,72.8125,2.353515625,0.6910739776234568,0.8017234802246094,0.3046454191207886,0.0,0.285024112654321,0.018746624228395063,0.01021604938271605,0.05661001801490784,0.1953125,0.004133978392928839
scene14,on,on/scene14/L0__s20260819__0004.png,L0,260819_main_on,8.4208,1.0624,-9.4161,-17.2604,0.7883608217592593,0.21163917824074074,2.287109375,2.939453125,4.56640625,34.625,49.90625,74.8125,2.16015625,0.41911410108024694,0.6616214513778687,0.3211820721626282,0.0,0.4250274884259259,0.1208449074074074,0.040889756944444446,0.058475203812122345,0.359375,0.002314633224159479
scene14,on,on/scene14/L0__s20260819__0005.png,L0,260819_main_on,4.4487,1.7105,-11.6875,3.1562,0.8807923418209876,0.11920765817901234,3.447265625,4.46875,28.3125,39.09375,46.65625,71.4375,3.251953125,0.6675993441358025,0.8403416275978088,0.2627207934856415,0.0,0.25039592978395064,0.006385030864197531,0.11889805169753087,0.050119396299123764,0.1875,0.002872210694476962
scene14,on,on/scene14/L0__s20260819__0006.png,L0,260819_main_on,6.5633,0.9635,-10.0252,-0.1653,0.8489583333333334,0.15104166666666666,2.017578125,2.640625,4.296875,36.71875,48.59375,74.5,1.8681640625,0.4503062307098765,0.636898934841156,0.34346646070480347,0.03563078703703704,0.43616512345679015,0.072563175154321,0.008917341820987655,0.060270242393016815,0.21484375,0.0021392363123595715
scene14,on,on/scene14/L0__s20260819__0007.png,L0,260819_main_on,4.9665,0.7236,-8.8174,0.2988,0.8254340277777777,0.17456597222222223,1.560546875,2.056640625,3.408203125,35.5625,47.09375,72.1875,1.4580078125,0.48294029706790126,0.6174401640892029,0.3777622878551483,0.19157407407407406,0.32101417824074074,0.0014626736111111112,0.0076668595679012345,0.06353376805782318,0.16796875,0.001002138014882803
scene14,on,on/scene14/L0__s20260820__0000.png::boost_h,L0,260820_boost_h_on,8.9228,0.5085,-8.1284,3.311,0.852803337191358,0.14719666280864196,1.1845703125,1.5791015625,2.708984375,8.6171875,50.625,76.25,1.099609375,0.3476523919753086,0.5318076014518738,0.37714970111846924,0.32070023148148147,0.24226128472222222,0.060626929012345676,0.032276234567901234,0.06630455702543259,0.640625,0.0019816062413156033
scene14,on,on/scene14/L0__s20260820__0001.png::boost_h,L0,260820_boost_h_on,11.2053,0.8037,-10.3828,-4.0507,0.8605140817901235,0.13948591820987655,1.67578125,2.19140625,3.556640625,9.4609375,52.53125,79.0,1.55859375,0.346430362654321,0.5736371278762817,0.34890568256378174,0.16163917824074073,0.36799864969135804,0.09204716435185185,0.06393180941358025,0.06283193081617355,0.4921875,0.0010699359700083733
scene14,on,on/scene14/L0__s20260820__0002.png::boost_h,L0,260820_boost_h_on,11.657,0.2829,-7.0039,2.401,0.7738994984567901,0.22610050154320988,0.64501953125,0.8515625,1.41796875,4.23828125,53.125,78.8125,0.60498046875,0.3635021219135802,0.4788558781147003,0.41577982902526855,0.47152006172839506,0.1236988811728395,0.03095823688271605,0.03365644290123457,0.0701511949300766,1.08984375,0.000615992583334446
scene14,on,on/scene14/L0__s20260820__0003.png::boost_h,L0,260820_boost_h_on,10.095,0.9842,-7.2352,-9.0359,0.7577425733024692,0.24225742669753086,2.3046875,2.998046875,4.8046875,37.1875,52.28125,78.5625,2.12890625,0.4591816165123457,0.6879247426986694,0.3204597234725952,0.0,0.39110773533950616,0.11334490740740741,0.05497299382716049,0.058206647634506226,0.4140625,0.0011244164779782295
scene14,on,on/scene14/L0__s20260820__0004.png::boost_h,L0,260820_boost_h_on,6.7379,0.6465,-16.0704,-3.7589,0.9847304205246914,0.015269579475308642,1.15625,1.4833984375,2.29296875,5.078125,47.125,48.875,1.0869140625,0.20499903549382717,0.3978963792324066,0.3310695290565491,0.42580922067901233,0.30944926697530867,0.05501832561728395,0.0048017939814814815,0.06641681492328644,0.30078125,0.0020362986251711845
scene14,on,on/scene14/L0__s20260820__0005.png::boost_h,L0,260820_boost_h_on,8.1602,0.7122,-12.4022,9.6925,0.9220249807098766,0.07797501929012346,1.3779296875,1.8076171875,2.958984375,8.1484375,49.28125,73.25,1.28515625,0.28529224537037035,0.5019015073776245,0.3525833189487457,0.2874488811728395,0.3211824845679012,0.0787866512345679,0.02980516975308642,0.06535529345273972,0.44140625,0.003198851365596056
scene14,on,on/scene14/L0__s20260820__0006.png::boost_h,L0,260820_boost_h_on,8.239,0.2771,-16.5186,9.6527,0.9897762345679012,0.010223765432098766,0.47998046875,0.6181640625,0.96533203125,2.203125,45.71875,50.125,0.449951171875,0.09968219521604939,0.23710837960243225,0.2980068624019623,0.7226234567901234,0.1275458140432099,0.036258680555555554,0.014807098765432099,0.07002609223127365,0.8984375,0.0030966929625719786
scene14,on,on/scene14/L0__s20260820__0007.png::boost_h,L0,260820_boost_h_on,10.4613,0.3301,-6.1172,5.4847,0.7807069830246913,0.21929301697530865,0.8154296875,1.0869140625,1.84765625,6.44140625,52.25,77.875,0.7421875,0.38471161265432097,0.517159640789032,0.4072437286376953,0.41053530092592594,0.15211033950617284,0.03829523533950617,0.03561631944444445,0.06912020593881607,0.96484375,0.0023792379070073366
scene14,on,on/scene14/L0__s20260820__0000.png::boost_e,L0,260820_boost_e_on,8.9228,1.4412,-8.1284,3.311,0.805249324845679,0.19475067515432098,3.34375,4.37109375,7.109375,40.5625,51.21875,76.875,3.115234375,0.5101244212962963,0.76726895570755,0.26607704162597656,0.0,0.26665991512345677,0.17172791280864197,0.0589891975308642,0.05091898888349533,0.25,0.0016618360532447696
scene14,on,on/scene14/L0__s20260820__0001.png::boost_e,L0,260820_boost_e_on,11.2053,1.7168,-10.3828,-4.0507,0.812691936728395,0.18730806327160493,3.56640625,4.58203125,7.10546875,40.375,53.28125,79.5,3.330078125,0.4870018325617284,0.7710989713668823,0.25647836923599243,0.0,0.25084056712962965,0.19662037037037036,0.1166184413580247,0.04916955903172493,0.2578125,0.0006922652246430516
scene14,on,on/scene14/L0__s20260820__0002.png::boost_e,L0,260820_boost_e_on,11.657,1.2307,-7.0039,2.401,0.722701099537037,0.27729890046296296,2.794921875,3.607421875,5.66796875,12.21875,53.75,80.1875,2.630859375,0.5017134452160494,0.7400262951850891,0.29303178191185,0.0,0.31884982638888887,0.13459394290123458,0.08735146604938272,0.05471671000123024,0.359375,0.00045049298205412924
scene14,on,on/scene14/L0__s20260820__0003.png::boost_e,L0,260820_boost_e_on,10.095,1.8852,-7.2352,-9.0359,0.7061993634259259,0.29380063657407407,4.39453125,5.59765625,8.5078125,43.875,52.75,78.9375,4.078125,0.5983405671296296,0.8488455414772034,0.2099531888961792,0.0,0.11450954861111111,0.21707658179012346,0.09561487268518519,0.04316539689898491,0.234375,0.0008330669952556491
scene14,on,on/scene14/L0__s20260820__0004.png::boost_e,L0,260820_boost_e_on,6.7379,1.5701,-16.0704,-3.7589,0.9629846643518518,0.03701533564814815,2.802734375,3.57421875,5.4453125,36.46875,47.875,60.96875,2.630859375,0.40611930941358027,0.6577245593070984,0.30104440450668335,0.0,0.4404591049382716,0.1431245177469136,0.021060474537037036,0.054686952382326126,0.14453125,0.0023691137321293354
scene14,on,on/scene14/L0__s20260820__0005.png::boost_e,L0,260820_boost_e_on,8.1602,1.6314,-12.4022,9.6925,0.8654103973765432,0.1345896026234568,3.14453125,4.04296875,6.28515625,40.0,50.15625,73.5,2.9453125,0.44828173225308643,0.721056342124939,0.2793706953525543,0.0,0.3322120949074074,0.18253761574074073,0.04439766589506173,0.05260143429040909,0.2265625,0.0028939421754330397
scene14,on,on/scene14/L0__s20260820__0006.png::boost_e,L0,260820_boost_e_on,8.239,1.2253,-16.5186,9.6527,0.9543798225308642,0.045620177469135804,2.115234375,2.693359375,4.09765625,8.3671875,48.59375,63.15625,1.986328125,0.268686824845679,0.554482102394104,0.310308575630188,0.0011111111111111111,0.5586617476851852,0.1392505787037037,0.0357103587962963,0.060147445648908615,0.28125,0.0034319672267884016
scene14,on,on/scene14/L0__s20260820__0007.png::boost_e,L0,260820_boost_e_on,10.4613,1.2748,-6.1172,5.4847,0.7320437885802469,0.26795621141975307,3.13671875,4.08984375,6.59765625,41.5,52.90625,78.1875,2.8671875,0.5310300925925926,0.7718849182128906,0.2740776836872101,0.0,0.2704181134259259,0.14791232638888888,0.08092399691358025,0.05225830152630806,0.328125,0.0014863484539091587
scene14,off,off/scene14/L0__s20260819__0000.png,L0,260819_main_off,4.7439,0.8483,-9.8586,1.429,0.8696749614197531,0.1303250385802469,1.79296875,2.369140625,3.958984375,13.421875,46.0625,72.1875,1.6767578125,0.37167824074074074,0.5975553393363953,0.34524521231651306,0.1174609375,0.38479648919753084,0.0962427662037037,0.046256269290123456,0.061897847801446915,0.4765625,0.0006626944523304701
scene14,off,off/scene14/L0__s20260819__0001.png,L0,260819_main_off,7.036,1.2795,-8.9998,1.6524,0.8060551697530864,0.19394483024691359,2.783203125,3.623046875,5.8046875,21.65625,48.59375,75.3125,2.5,0.4597728587962963,0.7159045338630676,0.29586878418922424,0.0,0.34897617669753084,0.14564573688271604,0.07058497299382716,0.05478740483522415,0.3359375,0.0024535583797842264
scene14,off,off/scene14/L0__s20260819__0002.png,L0,260819_main_off,1.3141,1.4432,-13.2604,4.4652,0.9463035300925926,0.05369646990740741,2.78125,3.626953125,5.85546875,29.625,42.4375,67.625,2.55859375,0.37440200617283953,0.6693379878997803,0.29466143250465393,0.0,0.40717881944444445,0.16832417052469137,0.07959056712962963,0.054853662848472595,0.296875,0.0019319986458867788
scene14,off,off/scene14/L0__s20260819__0003.png,L0,260819_main_off,4.594,0.9536,-3.2277,7.0829,0.6457696759259259,0.35423032407407407,2.525390625,3.30078125,5.359375,32.53125,47.0,72.8125,2.353515625,0.5693340084876544,0.7580125331878662,0.3030794560909271,0.0,0.3042356288580247,0.09891589506172839,0.04418595679012346,0.05661001801490784,0.4375,0.0015213369624689221
scene14,off,off/scene14/L0__s20260819__0004.png,L0,260819_main_off,8.4208,1.0624,-9.4161,-17.2604,0.7708805941358025,0.22911940586419752,2.28515625,2.916015625,4.453125,9.4375,48.625,74.8125,2.16015625,0.4128245563271605,0.6608977317810059,0.3206339478492737,0.0,0.4250274884259259,0.12209635416666667,0.05828269675925926,0.05829883739352226,0.390625,0.000242438109125942
scene14,off,off/scene14/L0__s20260819__0005.png,L0,260819_main_off,4.4487,1.7105,-11.6875,3.1562,0.8829682677469136,0.11703173225308643,3.44921875,4.47265625,7.12109375,33.53125,45.875,71.4375,3.251953125,0.45849874614197533,0.7495415210723877,0.2640850245952606,0.0,0.2829808063271605,0.1986694637345679,0.09466049382716049,0.05007263645529747,0.25,0.0007566732238046825
scene14,off,off/scene14/L0__s20260819__0006.png,L0,260819_main_off,6.5633,0.9635,-10.0252,-0.1653,0.8504398148148148,0.14956018518518518,2.01953125,2.642578125,4.30859375,12.7421875,47.84375,74.5,1.8681640625,0.38555796682098764,0.6238760948181152,0.33400386571884155,0.03563078703703704,0.43616512345679015,0.10905381944444445,0.05216869212962963,0.06026829779148102,0.4296875,0.0013223924906924367
scene14,off,off/scene14/L0__s20260819__0007.png,L0,260819_main_off,4.9665,0.7236,-8.8174,0.2988,0.8327276234567901,0.16727237654320987,1.5615234375,2.064453125,3.447265625,10.96875,46.375,72.1875,1.4580078125,0.3829161844135803,0.5855243802070618,0.35938164591789246,0.19157407407407406,0.32100887345679013,0.08016251929012345,0.037783082561728396,0.06353231519460678,0.5546875,0.0006414772942662239
scene14,off,off/scene14/L0__s20260820__0000.png::boost_h,L0,260820_boost_h_off,8.9228,0.5085,-8.1284,3.311,0.833656925154321,0.166343074845679,1.1826171875,1.564453125,2.625,8.1328125,50.34375,76.25,1.099609375,0.3570047260802469,0.5334143042564392,0.3788035213947296,0.32070023148148147,0.2422608024691358,0.06059365354938272,0.030367959104938273,0.06622876226902008,0.6953125,0.000792842241935432
scene14,off,off/scene14/L0__s20260820__0001.png::boost_h,L0,260820_boost_h_off,11.2053,0.8037,-10.3828,-4.0507,0.8488165509259259,0.15118344907407408,1.673828125,2.1796875,3.498046875,8.859375,52.09375,79.0,1.55859375,0.3476639660493827,0.5736688375473022,0.3488938808441162,0.16163917824074073,0.36799864969135804,0.0920433063271605,0.049554398148148146,0.0627087652683258,0.4921875,0.0008755011949688196
scene14,off,off/scene14/L0__s20260820__0002.png::boost_h,L0,260820_boost_h_off,11.657,0.2829,-7.0039,2.401,0.7635368441358025,0.23646315586419753,0.64453125,0.8466796875,1.3935546875,3.923828125,53.0,78.8125,0.60498046875,0.3635228587962963,0.47890231013298035,0.41576725244522095,0.47152006172839506,0.1236988811728395,0.030953414351851852,0.01681712962962963,0.07003969699144363,1.08984375,0.0003715568454936147
scene14,off,off/scene14/L0__s20260820__0003.png::boost_h,L0,260820_boost_h_off,10.095,0.9842,-7.2352,-9.0359,0.7468812692901234,0.25311873070987656,2.302734375,2.98046875,4.72265625,11.4609375,51.53125,78.5625,2.12890625,0.4578298611111111,0.687893271446228,0.32042938470840454,0.0,0.39110773533950616,0.11332127700617284,0.05998215663580247,0.05820178985595703,0.4140625,0.0010796213755384088
scene14,off,off/scene14/L0__s20260820__0004.png::boost_h,L0,260820_boost_h_off,6.7379,0.6465,-16.0704,-3.7589,0.9800395447530864,0.019960455246913582,1.1552734375,1.48046875,2.28125,4.9921875,45.59375,48.0625,1.0869140625,0.1638937114197531,0.38980329036712646,0.319075345993042,0.42580922067901233,0.30944926697530867,0.0772776813271605,0.03720775462962963,0.06639155000448227,0.5703125,0.0007718672277405858
scene14,off,off/scene14/L0__s20260820__0005.png::boost_h,L0,260820_boost_h_off,8.1602,0.7122,-12.4022,9.6925,0.8995085841049383,0.10049141589506173,1.3759765625,1.7900390625,2.869140625,7.22265625,48.4375,73.25,1.28515625,0.2859307484567901,0.5026125907897949,0.35337746143341064,0.2874488811728395,0.3211824845679012,0.08033709490740741,0.038798707561728395,0.06483446061611176,0.5546875,0.0007911775610409677
scene14,off,off/scene14/L0__s20260820__0006.png::boost_h,L0,260820_boost_h_off,8.239,0.2771,-16.5186,9.6527,0.9717404513888889,0.028259548611111112,0.4794921875,0.61376953125,0.94580078125,2.05859375,38.71875,49.875,0.449951171875,0.1084350887345679,0.23875199258327484,0.30165809392929077,0.7226234567901234,0.1275458140432099,0.03188512731481481,0.01476466049382716,0.07120950520038605,1.0836334228515625,0.0008133556693792343
scene14,off,off/scene14/L0__s20260820__0007.png::boost_h,L0,260820_boost_h_off,10.4613,0.3301,-6.1172,5.4847,0.7674980709876543,0.23250192901234568,0.81494140625,1.0791015625,1.81640625,5.71875,52.03125,77.875,0.7421875,0.3863088348765432,0.5172577500343323,0.4072251319885254,0.4098321759259259,0.15281346450617284,0.03829523533950617,0.020168306327160494,0.06883403658866882,0.96875,0.00181179353967309
